엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,수입,홍삼,품목,시기:2024년;국가:미국
콜라겐,품목,생산,미국,국가,시기:2024년;국가:미국
석류,품목,생산,미국,국가,시기:2024년;국가:미국
홍삼,품목,대체품,홍삼원,품목,시기:2024년;국가:한국
홍삼,품목,수입,미국,국가,HS CODE:2106.90;시기:2024년
콜라겐,품목,수입,미국,국가,HS CODE:2106.90;시기:2024년
석류,품목,수입,미국,국가,HS CODE:2106.90;시기:2024년
홍삼,품목,생산,한국,국가,시기:2024년
홍삼원,품목,생산,한국,국가,시기:2024년
홍삼,품목,대체품,홍삼원,품목,시기:2024년;국가:한국
홍삼,품목,생산,한국,국가,시기:2024년
콜라겐,품목,생산,미국,국가,시기:2024년
석류,품목,생산,미국,국가,시기:2024년
홍삼,품목,대체품,홍삼원,품목,시기:2024년;국가:한국
홍삼,품목,수입,미국,국가,HS CODE:2106.90;시기:2024년
콜라겐,품목,수입,미국,국가,HS CODE:2106.90;시기:2024년
석류,품목,수입,미국,국가,HS CODE:2106.90;시기:2024년
미국,국가,생산,월마트,기업,시기:2024년
월마트,기업,유통,홍삼콜라겐젤리,품목,시기:2024년
크로거,기업,유통,홍삼콜라겐젤리,품목,시기:2024년
월그린,기업,유통,홍삼콜라겐젤리,품목,시기:2024년
지엔씨,기업,유통,홍삼콜라겐젤리,품목,시기:2024년
아마존,기업,유통,홍삼콜라겐젤리,품목,시기:2024년
코스트코홀세일,기업,유통,홍삼콜라겐젤리,품목,시기:2024년
미국,국가,생산,한국,국가,시기:2024년
미국,국가,생산,미국,국가,시기:2024년
