엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
단감,품목,생산,한국,국가,국가:한국;시기:2024년
단감,품목,생산,일본,국가,국가:일본;시기:2024년
단감,품목,생산,스페인,국가,국가:스페인;시기:2024년
단감,품목,생산,중국,국가,국가:중국;시기:2024년
단감,품목,생산,호주,국가,국가:호주;시기:2024년
단감,품목,생산,태국,국가,국가:태국;시기:2024년
단감,품목,수입,와카야마현 농협연합,기업,수입;시기:2024년
단감,품목,수입,JA 아이치 미카와,기업,수입;시기:2024년
단감,품목,수입,인터 테라 S.A.T,기업,수입;시기:2024년
단감,품목,대체품,서양 감,품목,대체품;시기:2024년
단감,품목,수입,중국,국가,국가:중국;시기:2024년
단감,품목,수입,일본,국가,국가:일본;시기:2024년
단감,품목,수입,스페인,국가,국가:스페인;시기:2024년
단감,품목,생산,한국,국가,국가:한국;시기:2024년
단감,품목,생산,일본,국가,국가:일본;시기:2024년
단감,품목,생산,스페인,국가,국가:스페인;시기:2024년
단감,품목,생산,중국,국가,국가:중국;시기:2024년
단감,품목,생산,호주,국가,국가:호주;시기:2024년
단감,품목,생산,태국,국가,국가:태국;시기:2024년
단감,품목,수입,와카야마현 농협연합,기업,수입;시기:2024년
단감,품목,수입,JA 아이치 미카와,기업,수입;시기:2024년
단감,품목,수입,인터 테라 S.A.T,기업,수입;시기:2024년
단감,품목,대체품,서양 감,품목,대체품;시기:2024년
