엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
싱가포르,국가,수입규모,수산가공식품,품목,시기:2024년;수입액:135억원
한국,국가,수출,붉은 대게살,품목,시기:2023년;수출량:3150톤;수출금액:609억 원
HS CODE,코드,분류,1605.10,코드,품명:조제하거나 보존처리한 갑각류ㆍ연체동물ㆍ수생무척추동물
싱가포르,국가,수입,HS CODE 1605.10,코드,수입단가:2270만 원/톤;수입액:135억 원
한국,국가,수출,붉은 대게살,품목,시기:2023년;수출량:3150톤;수출금액:609억 원
붉은 대게살,품목,생산,한국,국가,원산지
붉은 대게살,품목,수입,싱가포르,국가,수입액:135억 원;수입량:11342천달러
붉은 대게살,품목,수입,글로벌,수입액:약135억 원;수입량:11342천달러
붉은 대게살,품목,수입,한국,국가,수입액:2억 원;수입량:132천달러
붉은 대게살,품목,수입,HS CODE 1605.10,코드,수입단가:2270만 원/톤;수입액:약135억 원
붉은 대게살,품목,수입,HS CODE 1605.10-1091,코드,한국 HS CODE
붉은 대게살,품목,수입,HS CODE 1605.10-13,코드,싱가포르 HS CODE
붉은 대게살,품목,수입,HS CODE 1605.10,코드,관세율:기본세율 또는 FTA혜택
붉은 대게살,품목,생산,한국,국가,생산량:3150톤,금액:약609억 원
붉은 대게살,품목,생산,태국,국가,수출규모:2톤,금액:4,272만 원
붉은 대게살,품목,생산,라오스,국가,수출규모:0톤,금액:0원
붉은 대게살,품목,수입단가,싱가포르,국가,단가:2270만 원/톤
붉은 대게살,품목,수입단가,한국,국가,단가:2657만 원/톤
붉은 대게살,품목,수입단가,HS CODE 1605.10,코드,단가:2270만 원/톤
붉은 대게살,품목,수입단가,HS CODE 1605.10-1091,코드,한국 HS CODE
붉은 대게살,품목,수입단가,HS CODE 1605.10-13,코드,싱가포르 HS CODE
붉은 대게살,품목,유통채널,페어프라이즈,기업,유통채널:하이퍼마켓/슈퍼마켓
붉은 대게살,품목,유통채널,콜드스토리지,기업,유통채널:하이퍼마켓/슈퍼마켓
붉은 대게살,품목,유통채널,아마존 싱가포르,기업,유통채널:온라인
붉은 대게살,품목,유통채널,쇼피 싱가포르,기업,유통채널:온라인
붉은 대게살,품목,유통채널,돈돈돈키,기업,유통채널:아시안마트/한인마트
붉은 대게살,품목,유통채널,메이디야,기업,유통채널:아시안마트/한인마트
붉은 대게살,품목,유통채널,케일리지에씨푸드,기업,유통채널:레스토랑/음식점
붉은 대게살,품목,유통채널,스시테이,기업,유통채널:레스토랑/음식점
붉은 대게살,품목,유통채널,셩숑,기업,유통채널:슈퍼마켓
붉은 대게살,품목,유통채널,팜비치시푸드,기업,유통채널:레스토랑/음식점
붉은 대게살,품목,유통채널,겐핀 후구,기업,유통채널:레스토랑/음식점
붉은 대게살,품목,유통채널,레드하우스시푸드,기업,유통채널:레스토랑/음식점
붉은 대게살,품목,유통채널,싱가포르 온라인 쇼핑몰,기업,유통채널:온라인
붉은 대게살,품목,유통채널,싱가포르 수산물 시장,유통채널,점유율:73.7% (하이퍼마켓/슈퍼마켓)
붉은 대게살,품목,유통채널,싱가포르 수산물 시장,유통채널,점유율:17.2% (소매점)
붉은 대게살,품목,유통채널,싱가포르 수산물 시장,유통채널,점유율:3.2% (편의점)
붉은 대게살,품목,유통채널,싱가포르 수산물 시장,유통채널,점유율:2.8% (전문점)
붉은 대게살,품목,유통채널,싱가포르 수산물 시장,유통채널,점유율:3.1% (기타)
붉은 대게살,품목,수입,싱가포르,국가,수입액:135억 원
붉은 대게살,품목,수입,싱가포르,국가,수입량:11342천달러
붉은 대게살,품목,수입,싱가포르,국가,수입단가:2270만 원/톤
붉은 대게살,품목,수입,한국,국가,수입액:2억 원
붉은 대게살,품목,수입,한국,국가,수입량:132천달러
붉은 대게살,품목,수입,한국,국가,수입단가:2657만 원/톤
붉은 대게살,품목,수입,HS CODE 1605.10,코드,수입단가:2270만 원/톤
붉은 대게살,품목,수입,HS CODE 1605.10-1091,코드,한국 HS CODE
붉은 대게살,품목,수입,HS CODE 1605.10-13,코드,싱가포르 HS CODE
붉은 대게살,품목,수입,HS CODE 1605.10,코드,관세율:기본세율 또는 FTA혜택
붉은 대게살,품목,생산,한국,국가,생산량:3150톤,금액:약609억 원
붉은 대게살,품목,생산,태국,국가,수출규모:2톤,금액:4,272만 원
붉은 대게살,품목,생산,라오스,국가,수출규모:0톤,금액:0원
붉은 대게살,품목,생산,싱가포르,국가,수입량:11342천달러
붉은 대게살,품목,생산,한국,국가,수출량:3150톤
붉은 대게살,품목,생산,태국,국가,수출량:2톤
붉은 대게살,품목,생산,라오스,국가,수출량:0톤
