엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
마카오,지역,수출국,한국,국가,시기:2024년;국가:중국;국가:홍콩;국가:싱가포르;국가:베트남;국가:미국
한국,국가,수출,한국산 식품,품목,시기:2024년
한국산 식품,품목,수출,마카오,지역,시기:2024년
포도주(2ℓ 이하),품목,수출,마카오,지역,시기:2024년;수출액:24370
빵(기타),품목,수출,마카오,지역,수출액:8862
포도즙 증류주,품목,수출,마카오,지역,수출액:8064
위스키류,품목,수출,마카오,지역,수출액:6521
조제식료품,품목,수출,마카오,지역,수출액:4388
볶은 커피,품목,수출,마카오,지역,수출액:1346
영유아 조제식료품,품목,수출,마카오,지역,수출액:813
스위트 비스킷,품목,수출,마카오,지역,수출액:794
발포성 포도주,품목,수출,마카오,지역,수출액:705
홍차(기타),품목,수출,마카오,지역,수출액:644
포도주(2ℓ 이하),품목,수입,마카오,지역,수입액:12980
주정음료(기타),품목,수입,마카오,지역,수입액:28987
포도 증류주,품목,수입,마카오,지역,수입액:15270
조제식료품,품목,수입,마카오,지역,수입액:11991
기타식용동물성생산품,품목,수입,마카오,지역,수입액:11253
영유아 조제식료품,품목,수입,마카오,지역,수입액:7899
빵(기타),품목,수입,마카오,지역,수입액:7114
위스키류,품목,수입,마카오,지역,수입액:6906
냉동 쇠고기,품목,수입,마카오,지역,수입액:6669
냉동 돼지고기,품목,수입,마카오,지역,수입액:5439
한국산 인삼,품목,수출,마카오,지역,수출액:27000
인삼차,품목,수출,마카오,지역,수출액:27000
한국산 인삼,품목,수입,마카오,지역,수입액:27000
포장 없는 식료품점,유형,운영,마카오,지역,
서빙 로봇,기술,도입,하이디라오,외식업체,
Winnow AI,기술,도입,Melco리조트,외식업체,
인공지능(AI),기술,도입,Galaxy Macau,외식업체,
Sam's Club,브랜드,운영,중국,국가,
샘스클럽,브랜드,운영,중국,국가,
마카오,지역,환경,폐기물,시기:2022년
포장 없는 식료품점,유형,운영,마카오,지역,
자연친화 매장,유형,운영,마카오,지역,
채식 레스토랑,유형,운영,마카오,지역,수요증가
Vega Vega,레스토랑,수요,마카오,지역,수요증가
한국산 인삼,품목,수출,마카오,지역,수출액:27000
인삼가공품,품목,수출,마카오,지역,수출액:27000
