엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
수출딸기1,품목,생산,고객사,기업,인증:GAP;슬로건:딸기 수출 통합조직 K-베리에 등록된 안전한 고품질 제품;시기:2024년 8월
딸기,품목,생산,고객사,기업,인증:GAP;슬로건:딸기 수출 통합조직 K-베리에 등록된 안전한 고품질 제품;시기:2024년 8월
딸기,품목,생산,라 프레사 팜,기업,포장현지화:포장 디자인 현지화;인증:할랄;시기:2024년 8월
딸기,품목,생산,크리스 스트로베리,기업,포장현지화:포장 디자인 현지화;인증:없음;시기:2024년 8월
딸기,품목,생산,올 시즌스 홀란드,기업,포장현지화:포장 디자인 현지화;인증:없음;시기:2024년 8월
딸기,품목,생산,파파야 프레시 갤러리,기업,포장현지화:포장 디자인 현지화;인증:할랄;시기:2024년 8월
딸기,품목,생산,파머스 마켓,기업,포장현지화:포장 디자인 현지화;인증:없음;시기:2024년 8월
딸기,품목,수입,세가르 쿠말라 인도네시아,기업,수입원:미국,한국,일본,중국;인증:없음;포장:플라스틱팩;시기:2024년 8월
딸기,품목,수입,수프라보가레스타리,기업,수입원:미국,한국,일본,중국;인증:없음;포장:플라스틱팩;시기:2024년 8월
딸기,품목,수입,오베기 수라바야,기업,수입원:일본,한국;인증:없음;포장:플라스틱팩;시기:2024년 8월
딸기,품목,수입,그랜드럭키 슈퍼스토어,유통채널,오프라인:자카르타;온라인:토코피디아,쇼피,라자다;시기:2024년 8월
딸기,품목,수입,파파야 프레시 갤러리,유통채널,오프라인:자카르타;온라인:토코피디아,쇼피,라자다;시기:2024년 8월
딸기,품목,수입,파머스 마켓,유통채널,오프라인:자카르타;온라인:토코피디아,쇼피,라자다;시기:2024년 8월
수출딸기1,품목,생산,고객사,기업,슬로건:딸기 수출 통합조직 K-베리에 등록된 안전한 고품질 제품;시기:2024년 8월
