엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,생산,초콜릿 가공품,품목,시기:2024.09.01
금흑블랙 초코크런치,제품,생산,초콜릿 가공품,품목
금흑블랙 초코크런치,제품,수입,미국,국가
월마트,Walmart,취급,초콜릿 가공품,품목
아마존,Amazon,취급,초콜릿 가공품,품목
크로거,Kroger,취급,초콜릿 가공품,품목
클리프 바 & 컴퍼니,기업,생산,초콜릿 가공품,품목
글랜비아 퍼포먼스 뉴트리션,기업,생산,초콜릿 가공품,품목
카인드,기업,생산,초콜릿 가공품,품목
씨브이에스(CVS),기업,판매,초콜릿 가공품,품목
에이치마트(H-Mart),기업,판매,초콜릿 가공품,품목
세븐일레븐(7-Eleven),기업,판매,초콜릿 가공품,품목
메이드 굿 그래놀라 바,제품,생산,견과류 바,품목
클리프 바 - 화이트 초콜릿 마카다미아 너트,제품,생산,에너지 바,품목
원 바 - 스모어즈 플레이버,제품,생산,단백질 바,품목
알엑스바 - 초콜릿 씨솔트,제품,생산,단백질 바,품목
풀필 비타민 & 프로틴 바 - 초콜릿 헤이즐넛,제품,생산,단백질 바,품목
씽크! 딜라이트 프로틴 바 - 초콜릿 피넛 버터 파이,제품,생산,단백질 바,품목
클리프 너트 버터 바 - 초콜릿 & 피넛 버터,제품,생산,단백질 바,품목
카인드 헬시 그레인 다크 초콜릿 청크,제품,생산,견과류 바,품목
로버트 어바인스 핏 크런치 웨이퍼 바,제품,생산,단백질 바,품목
베어벨스 프로틴바 - 쿠키&크림,제품,생산,단백질 바,품목
풀필 비타민 & 프로틴 바 - 초콜릿 헤이즐넛,제품,생산,단백질 바,품목
씽크! 딜라이트 프로틴 바 - 초콜릿 피넛 버터 파이,제품,생산,단백질 바,품목
클리프 너트 버터 바 - 초콜릿 & 피넛 버터,제품,생산,단백질 바,품목
흑삼,원료,관련,초콜릿 가공품,품목
인삼,원료,관련,흑삼,원료
생강,원료,관련,초콜릿 가공품,품목
인삼차,제품,관련,인삼,원료
흑임자,원료,관련,초콜릿 가공품,품목
생강가루,원료,관련,초콜릿 가공품,품목
