엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
인도네시아,국가,수입,삼계탕,식품,시기:2024년;국가:인도네시아
삼계탕,품목,수입,인도네시아,국가,시기:2024년;국가:인도네시아
이금기,기업,생산,삼계탕,품목,브랜드:이금기
이금기,기업,생산,치킨수프조미료,품목,브랜드:이금기
이금기,기업,생산,수프베이스치킨,품목,브랜드:이금기
이금기,기업,생산,크림치킨수프,품목,브랜드:이금기
이금기,기업,생산,삼계탕,품목,브랜드:이금기
에이원,기업,생산,치킨수프조미료,품목,브랜드:에이원
에이원,기업,생산,수프베이스치킨,품목,브랜드:에이원
크노르,기업,생산,크림치킨수프,품목,브랜드:크노르
크노르,기업,생산,치킨버섯수프,품목,브랜드:크노르
캠벨스,기업,생산,치킨크림수프,품목,브랜드:캠벨스
캠벨스,기업,생산,치킨머쉬룸수프,품목,브랜드:캠벨스
라자다 인도네시아,기업,유통,삼계탕,품목,시기:2024년;국가:인도네시아
토코피디아,기업,유통,삼계탕,품목,시기:2024년;국가:인도네시아
PT 코인 부미,기업,유통,삼계탕,품목,시기:2024년;국가:인도네시아
PT 코리누스,기업,유통,삼계탕,품목,시기:2024년;국가:인도네시아
인도네시아,국가,수입,삼계탕,품목,시기:2024년;국가:인도네시아
인도네시아,국가,수입,가공육,품목,시기:2024년;국가:인도네시아
인도네시아,국가,수입,가공식품,품목,시기:2024년;국가:인도네시아
인도네시아,국가,수입,육류,품목,시기:2024년;국가:인도네시아
인도네시아,국가,수입,수프,품목,시기:2024년;국가:인도네시아
인도네시아,국가,수입,즉석식품,품목,시기:2024년;국가:인도네시아
인도네시아,국가,수입,한국산식품,품목,시기:2024년;국가:인도네시아
