엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,생산,발포 비타민,품목,시기:2024년
N사 비타톡1,품목,생산,발포 비타민,품목,용량:20정
아마존,온라인쇼핑몰,수입,발포 비타민,품목,시기:2024년 9월
월마트,온라인쇼핑몰,수입,발포 비타민,품목,시기:2024년 9월
크로거,온라인쇼핑몰,수입,발포 비타민,품목,시기:2024년 9월
아마존,온라인쇼핑몰,수입,발포 비타민,품목,시기:2024년 9월
타겟,유통업체,생산,발포 비타민,품목,시기:2024년 9월
랄프스,유통업체,생산,발포 비타민,품목,시기:2024년 9월
씨브이에스,유통업체,생산,발포 비타민,품목,시기:2024년 9월
라이트 에이드,유통업체,생산,발포 비타민,품목,시기:2024년 9월
레덕손,제조사,생산,발포 비타민,품목,원산지:미국
에너 라이프,제조사,생산,발포 비타민,품목,원산지:호주
바이엘,제조사,생산,발포 비타민,품목,원산지:독일
레킷벤키저,제조사,생산,발포 비타민,품목,원산지:영국
미국,국가,수입,발포 비타민,품목,시기:2024년
미국,국가,수입,발포 비타민,품목,시기:2024년
미국,국가,수입,발포 비타민,품목,시기:2024년
미국,국가,수입,발포 비타민,품목,시기:2024년
미국,국가,수입,발포 비타민,품목,시기:2024년
