엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
한국경제 2020,출처,관련자료,한국경제,언론사,시기:2020
한국경제 2020,출처,관련자료,한국경제,언론사,시기:2020
한국능촌경제연구원 2020,출처,관련자료,한국능촌경제연구원,연구기관,시기:2020
농촌진홍청,공공기관,관련자료,농촌진홍청,공공기관,시기:2020
마켓컬리,온라인쇼핑몰,판매,밀키트,제품,가격범위:2000~46000원
마켓컬리,온라인쇼핑몰,판매,떡볶이 밀키트,제품,가격:6900~28300원
마켓컬리,온라인쇼핑몰,판매,부대찌개 밀키트,제품,수량:26개
마켓컬리,온라인쇼핑몰,판매,닭갈비 밀키트,제품,수량:22개
한국경제 2020,출처,관련자료,한국경제,언론사,시기:2020
유로모니터 2020,출처,관련자료,유로모니터,시장조사기관,시기:2020
한국능촌경제연구원 2020,출처,관련자료,한국능촌경제연구원,연구기관,시기:2020
조선비즈 2019,출처,관련자료,조선비즈,언론사,시기:2019
부산일보 2020,출처,관련자료,부산일보,언론사,시기:2020
싱글리스트 2019,출처,관련자료,싱글리스트,언론사,시기:2019
한국경제 2020,출처,관련자료,한국경제,언론사,시기:2020
농촌진홍청 소비자패널 2019,출처,관련자료,농촌진홍청,공공기관,시기:2019
