엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
캄보디아,국가,수출,한국,국가,시기:2023;수출액:91659
캄보디아,국가,수입,중국,국가,시기:2023;수입액:441103
캄보디아,국가,수입,베트남,국가,시기:2023;수입액:276570
캄보디아,국가,수입,태국,국가,시기:2023;수입액:531803
캄보디아,국가,수입,인도네시아,국가,시기:2023;수입액:283327
캄보디아,국가,수입,미국,국가,시기:2023;수입액:101741
캄보디아,국가,수입,핀란드,국가,시기:2023;수입액:162052
캄보디아,국가,수입,한국,국가,시기:2023;수입액:74135
캄보디아,국가,수입,일본,국가,시기:2023;수입액:0
캄보디아,국가,수입,말레이시아,국가,시기:2023;수입액:43494
캄보디아,국가,수입,미국,국가,시기:2023;수입액:101741
캄보디아,국가,수입,중국,국가,시기:2023;수입액:160965
캄보디아,국가,수입,베트남,국가,시기:2023;수입액:276570
캄보디아,국가,수입,태국,국가,시기:2023;수입액:531803
캄보디아,국가,수입,인도네시아,국가,시기:2023;수입액:283327
캄보디아,국가,수입,미국,국가,시기:2023;수입액:101741
캄보디아,국가,수입,핀란드,국가,시기:2023;수입액:162052
캄보디아,국가,수입,한국,국가,시기:2023;수입액:74135
캄보디아,국가,수출,한국,국가,시기:2023;수출액:91659
한국,국가,수출,캄보디아,국가,시기:2023;수출액:91659
한국,국가,수출품목,조제분유,품목,시기:2023;수출액:1202
한국,국가,수출품목,기타 음료,품목,시기:2023;수출액:5126
한국,국가,수출품목,조제식료품(기타),품목,시기:2023;수출액:305
한국,국가,수출품목,라면,품목,시기:2023;수출액:286
한국,국가,수출품목,리큐르 및 코디얼,품목,시기:2023;수출액:240
캄보디아,국가,수출,벼,품목,시기:2023;수출액:141128
캄보디아,국가,수출,카사바,품목,시기:2023;수출액:74349
캄보디아,국가,수출,쌀(정미),품목,시기:2023;수출액:45529
캄보디아,국가,수출,캐슈너트(미탈각),품목,시기:2023;수출액:34597
캄보디아,국가,수출,바나나(기타),품목,시기:2023;수출액:16740
캄보디아,국가,수출,구아바·망고·망고스틴,품목,시기:2023;수출액:12710
캄보디아,국가,수출,보존처리 채소·과실,품목,시기:2023;수출액:10233
캄보디아,국가,수출,사탕수수 기타,품목,시기:2023;수출액:10223
캄보디아,국가,수출,견과류·씨 기타,품목,시기:2023;수출액:35607
캄보디아,국가,수입,감미료가 첨가된 물,품목,시기:2023;수입액:17058
캄보디아,국가,수입,볶지 않은 맥아,품목,시기:2023;수입액:12076
캄보디아,국가,수입,박류(채두류),품목,시기:2023;수입액:7540
캄보디아,국가,수입,영유아 조제식료품,품목,시기:2023;수입액:6557
캄보디아,국가,수입,사탕수수 기타,품목,시기:2023;수입액:6305
캄보디아,국가,수입,음료 기타,품목,시기:2023;수입액:6112
캄보디아,국가,수입,조제식료품,품목,시기:2023;수입액:6055
캄보디아,국가,수입,옥수수 기타,품목,시기:2023;수입액:5632
캄보디아,국가,수입,대두유 추출 유박,품목,시기:2023;수입액:5593
캄보디아,국가,수입,파스타,품목,시기:2023;수입액:4905
