엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
고객사 제품,제품,생산,조미김,품목,시기:2024년;국가:호주;시기:2024년
고객사 제품,제품,가격,호주 조미김,품목,가격:920원|호주달러:0.92
고객사 제품,제품,중량,호주 조미김,품목,중량:120g
고객사 제품,제품,맛,호주 조미김,품목,맛:와사비
고객사 제품,제품,인증,호주 조미김,품목,인증:HACCP
경쟁제품,제품,생산,조미김,품목,시기:2024년;국가:한국
경쟁제품,제품,가격,경쟁제품,품목,가격:약 1.73호주달러
경쟁제품,제품,중량,경쟁제품,품목,중량:약 35.7g
경쟁제품,제품,맛,경쟁제품,품목,맛:소금|와사비|데리야키
경쟁제품,제품,인증,경쟁제품,품목,인증:GMO|유기농|비건
경쟁제품,제품,포장,경쟁제품,품목,포장:폴리프로필렌
경쟁제품,제품,원산지,경쟁제품,품목,원산지:한국
경쟁제품,제품,홍보문구,경쟁제품,품목,홍보문구:최고급 김과 파래|좋은 원초|올해 채취한
경쟁기업,기업,생산,조미김,품목,설립연도:1976;국적:한국
경쟁기업,기업,포장현지화,조미김,품목,포장현지화:상
경쟁기업,기업,홍보현지화,조미김,품목,홍보현지화:상
경쟁기업,기업,유통채널,조미김,품목,유통채널:오프라인(통리)
경쟁기업,기업,홍보채널,조미김,품목,홍보채널:한국 홈페이지;인스타그램
경쟁기업,기업,홍보문구,조미김,품목,홍보문구:한국산 김;품질 강조;한류
수입업체,업체,수입,조미김,품목,시기:2024년;국가:호주
수입업체,업체,유통,조미김,품목,유통경로:호주 슈퍼마켓;온라인 플랫폼
홍보전략,전략,적용,조미김,품목,내용:할인 프로모션;SNS 광고;시식 캠페인
마케팅채널,채널,활용,조미김,품목,채널:슈퍼마켓;SNS;이커머스
리뷰,리뷰,감성분석,조미김,품목,맛:긍정적;향:부정적;식감:부정적
