엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,수입,알룰로스,품목,시기:2024년;국가:미국
미국,국가,생산,알룰로스,품목,시기:2024년;국가:미국
미국,국가,수입,감미료,품목,시기:2024년;국가:미국
미국,국가,생산,감미료,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2940.00,품목,시기:2024년;국가:미국
