엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
CJ제일제당,기업,생산,비비고 김치,품목,원산지:한국;진출연도:2013년
CJ제일제당,기업,수입,양념,품목,원산지:한국산
CJ제일제제당,기업,투자,공장,시설,지역:베트남 롱안성 Kizuna;준공연도:2022
CJ제일제당,기업,수출,김치,품목,목적지:중국|일본|동남아|유럽|호주
CJ제일제당,기업,생산,김치,품목,용량:100g|500g|1kg;가격:48000동(약2600원)
CJ제일제당,기업,생산,배추김치,품목,제품명:비비고 배추 김치;용량:100g|500g|1kg;가격:48000동(약2600원)
Daesang,기업,생산,김치,품목,브랜드:종가집;원산지:한국;용량:450g|1kg;가격:약270000동(약14600원)
Daesang,기업,수입,배추,원료,지역:베트남 람동성 달랏시
Daesang,기업,생산,김치,품목,브랜드:종가집;원산지:한국;용량:450g|1kg;가격:약270000동(약14600원)
Daesang,기업,생산,김치,품목,브랜드:종가집;원산지:베트남;용량:450g;가격:50000동(약2700원)
GoldSun Food,기업,생산,김치,품목,브랜드:Pojang;유통채널:대형마트 슈퍼마켓 온라인쇼핑몰;가격:40000동(약2200원)
GoldSun Food,기업,투자,공장,시설,지역:호치민시 Hiep Phuoc 공단;준공연도:2017
NPFOOD VIETNAM,기업,생산,김치,품목,브랜드:Mr.Lee;원산지:베트남 람동성 달랏시;용량:300g|500g|1kg;가격:40000동(약2200원)
NPFOOD VIETNAM,기업,생산,김치,품목,브랜드:Viet Han;원산지:베트남 람동성;용량:500g;가격:38000동(약2100원)
NPFOOD VIETNAM,기업,생산,김치,품목,브랜드:Mr.Lee;원산지:베트남 람동성 달랏시;용량:300g|500g|1kg;가격:40000동(약2200원)
TH High-Tech Food,기업,생산,김치,품목,브랜드:TH true Food;원산지:베트남 람동성 달랏시;용량:500g;가격:58600동(약3200원)
TH High-Tech Food,기업,생산,농산물,품목,브랜드:TH FVF;지역:베트남 Bac Ninh
NPFOOD VIETNAM,기업,수입,양념믹스,품목,원산지:한국산
NPFOOD VIETNAM,기업,생산,김치,품목,브랜드:Mr.Lee;원산지:베트남 람동성 달랏시;용량:300g|500g|1kg;가격:40000동(약2200원)
NPFOOD VIETNAM,기업,생산,김치,품목,브랜드:Viet Han;원산지:베트남 람동성;용량:500g;가격:38000동(약2100원)
NPFOOD VIETNAM,기업,생산,김치,품목,브랜드:Mr.Lee;원산지:베트남 람동성 달랏시;용량:300g|500g|1kg;가격:40000동(약2200원)
GOLDSUN FOOD JSC,기업,생산,김치,품목,브랜드:Pojang;지역:호치민시 Hiep Phuoc 공단;준공연도:2017;생산량:15000톤
GOLDSUN FOOD JSC,기업,수입,배추,원료,지역:베트남 람동성 달랏시
Lotte Mart,유통채널,판매,김치,품목,종가집 총각김치;생산국:한국;용량:500g;가격:169200동(약9100원)
Lotte Mart,유통채널,판매,김치,품목,비비고 깍두기;생산국:베트남;용량:500g;가격:69000동(약3700원)
Lotte Mart,유통채널,판매,김치,품목,포장:Pojang 2칸 김치;생산국:베트남;용량:500g;가격:48100동(약2600원)
Winmart,유통채널,판매,김치,품목,브랜드:Mr.Lee 배추김치;생산국:베트남;용량:500g;가격:36000동(약2000원)
Winmart,유통채널,판매,김치,품목,브랜드:TH true Food 배추김치;생산국:베트남;용량:500g;가격:58600동(약3200원)
Aeon Max Value,유통채널,판매,김치,품목,브랜드:비비고 썰은배추김치;생산국:베트남;용량:500g;가격:47100동(약2500원)
Aeon Max Value,유통채널,판매,김치,품목,브랜드:Viet Han 배추김치;생산국:베트남;용량:500g;가격:38000동(약2100원)
K-Market,유통채널,판매,김치,품목,브랜드:종가집;생산국:한국;용량:450g;가격:46000동(약2500원)
K-Market,유통채널,판매,김치,품목,브랜드:GoldSun Pojang;생산국:베트남;용량:500g;가격:48000동(약2600원)
CircleK,유통채널,판매,김치,품목,브랜드:GoldSun Pojang;생산국:베트남;용량:500g;가격:48000동(약2600원)
