엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,수입,효소가공품,품목,시기:2024년;국가:미국
미국,국가,수입,HS CODE 2106.90,품목,시기:2024년;국가:미국
미국,국가,생산,효소가공품,품목,시기:2024년;국가:미국
미국,국가,수입,소화제&정장제,품목,시기:2024년;국가:미국
미국,국가,수입,일반의약품,품목,시기:2024년;국가:미국
미국,국가,수입,소화 효소,품목,시기:2024년;국가:미국
미국,국가,수입,효소제제,품목,시기:2024년;국가:미국
미국,국가,수입,효소성분,품목,시기:2024년;국가:미국
미국,국가,수입,효소보충제,품목,시기:2024년;국가:미국
미국,국가,수입,효소제품,품목,시기:2024년;국가:미국
효소가공품,품목,생산,미국,국가,시기:2024년
HS CODE 2106.90,품목,수입,미국,국가,시기:2024년
효소가공품,품목,수입,HS CODE 2106.90,품목,시기:2024년
효소가공품,품목,수입,미국,국가,시기:2024년
효소가공품,품목,수입,HS CODE 2106.90,품목,시기:2024년
효소가공품,품목,생산,미국,국가,시기:2024년
효소가공품,품목,생산,효소성분,품목,시기:2024년
효소가공품,품목,생산,효소보충제,품목,시기:2024년
효소가공품,품목,생산,효소제제,품목,시기:2024년
효소가공품,품목,생산,효소성분,품목,시기:2024년
