엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
칠레,국가,수출,한국,국가,시기:2024년;수출액:44,873,400
칠레,국가,수입,중국,국가,시기:2023년;수입액:326,321,600
칠레,국가,수입,미국,국가,시기:2023년;수입액:268,824,000
칠레,국가,수입,일본,국가,시기:2023년;수입액:711,205,000
칠레,국가,수입,브라질,국가,시기:2023년;수입액:1,687,265,000
칠레,국가,수입,파라과이,국가,시기:2023년;수입액:1,191,920,000
칠레,국가,수입,아르헨티나,국가,시기:2023년;수입액:2,028,454,000
칠레,국가,수입,캐나다,국가,시기:2023년;수입액:266,544,000
칠레,국가,수입,콜롬비아,국가,시기:2023년;수입액:244,151,000
칠레,국가,수입,에콰도르,국가,시기:2023년;수입액:243,690,000
칠레,국가,수입,스페인,국가,시기:2023년;수입액:222,108,000
칠레,국가,수입,한국,국가,시기:2023년;수입액:10,930,000
칠레,국가,수출,한국,국가,시기:2023년;수출액:44,873,400
한국,기업,수출,칠레,국가,품목:한국산 식품;수출액:16,160,000
한국,기업,수출,칠레,국가,품목:한국산 수산물;수출액:2,000,000
한국,기업,수출,칠레,국가,품목:한국산 농산물;수출액:10,160,000
칠레,국가,수출품목,살구·체리,품목,비중:14.6%;수출액:2,050,412,000
칠레,국가,수출품목,포도주(2ℓ 이하),품목,비중:8.8%;수출액:1,238,523,000
칠레,국가,수출품목,신선 포도,품목,비중:5.8%;수출액:811,236,000
칠레,국가,수출품목,냉동 돼지고기,품목,비중:3.7%;수출액:524,619,000
칠레,국가,수출품목,신선 사과,품목,비중:3.4%;수출액:481,752,000
칠레,국가,수출품목,신선 크랜베리,품목,비중:2.9%;수출액:411,968,000
칠레,국가,수출품목,조제·보존 토마토(기타),품목,비중:2.1%;수출액:289,147,000
칠레,국가,수출품목,절단한 냉동 닭고기,품목,비중:2.0%;수출액:279,729,000
칠레,국가,수출품목,건조 프룬,품목,비중:1.9%;수출액:268,610,000
칠레,국가,수출품목,호두(미탈각),품목,비중:1.8%;수출액:246,859,000
칠레,국가,수입,아르헨티나,국가,시기:2023년;수입액:2,028,454,000
칠레,국가,수입,브라질,국가,시기:2023년;수입액:1,687,265,000
칠레,국가,수입,파라과이,국가,시기:2023년;수입액:1,191,920,000
칠레,국가,수입,미국,국가,시기:2023년;수입액:1,072,968,000
칠레,국가,수입,중국,국가,시기:2023년;수입액:445,810,000
칠레,국가,수입,페루,국가,시기:2023년;수입액:347,955,000
칠레,국가,수입,캐나다,국가,시기:2023년;수입액:266,544,000
칠레,국가,수입,콜롬비아,국가,시기:2023년;수입액:244,151,000
칠레,국가,수입,에콰도르,국가,시기:2023년;수입액:243,690,000
칠레,국가,수입,스페인,국가,시기:2023년;수입액:222,108,000
칠레,국가,수입,한국,국가,시기:2023년;수입액:1,093,000
칠레,국가,수입,칠레,국가,시기:2023년;수입액:10,930,000
한국,기업,수출,칠레,국가,품목:한국산 인스턴트 커피;수출액:2,080,000
한국,기업,수출,칠레,국가,품목:한국산 참기름;수출액:163,000
칠레,국가,수입,한국,국가,품목:한국산 인스턴트 커피;수입액:2,080,000
칠레,국가,수입,한국,국가,품목:한국산 참기름;수입액:163,000
