엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
인도네시아,국가,수입,비타민캔디,품목,수입규모:2024(F):3518;시기:2024년
인도네시아,국가,생산,비타민캔디,품목,수량:30정;가격:75000루피아
인도네시아,국가,수입,HS CODE 1704.90,품목,수입액:1622억 원;시기:2023년
인도네시아,국가,수입,한국,국가,수입액:2억 원;시기:2023년
유빗,기업,생산,비타민캔디,품목,성분:비타민A|비타민C|비타민D|아연;맛:복숭아
핏콤,기업,생산,비타민캔디,품목,성분:비타민A|비타민C|비타민D;맛:딸기
바이오리신,기업,생산,비타민캔디,품목,성분:비타민A|비타민E|아연;맛:오렌지
PT.칼베블랙모어스,기업,수입,어린이비타민캔디,품목,가격:약 20000-27000루피아
PT.라디언트센트럴,기업,수입,어린이비타민캔디,품목,가격:약 18000-22000루피아
가디언 인도네시아,기업,유통,비타민캔디,품목,매장수:335개;유통채널:약국,편의점,온라인
알파마트,기업,유통,비타민캔디,품목,매장수:16000개;유통채널:슈퍼마켓,편의점
인도마렛,기업,유통,비타민캔디,품목,매장수:22000개;유통채널:편의점
왓슨스 인도네시아,기업,유통,비타민캔디,품목,매장수:157개;유통채널:드럭스토어
토코피디아,기업,유통,비타민캔디,품목,온라인판매
라자다 인도네시아,기업,유통,비타민캔디,품목,온라인판매
PT.내추럴누트린도,기업,수입,비타민캔디,품목,설명:수입·유통업체;인도네시아시장 공급
PT.칼베블랙모어스,기업,수입,비타민캔디,품목,설명:호주 수입·유통
PT.라디언트센트럴,기업,수입,비타민캔디,품목,설명:미국·프랑스·대만·스페인 제품 수입
가디언 인도네시아,기업,유통,비타민캔디,품목,프로모션:50% 할인;매장수:335개
인도마렛,기업,유통,비타민캔디,품목,매장수:2만1900개;유통채널:편의점
알파마트,기업,유통,비타민캔디,품목,매장수:16000개;유통채널:편의점
이용자,개인,구매,비타민캔디,품목,가격:3000원;포장:PP
인도네시아,국가,인증,BPOM,기관,적용품목:일반식품·건강기능식품;유효기간:3년
인도네시아,국가,인증,할랄,기관,적용품목:식품·화장품;인증기간:2024년 10월 이후
인도네시아,국가,인증,GMP,기관,적용품목:식품·의약품
인도네시아,국가,인증,ISO 22000,기관,적용품목:식품·생산
인도네시아,국가,인증,SNI,기관,적용품목:제품규격·생산과정
인도네시아,국가,라벨링,제품,기준,제품명:인도네시아 규정명칭;성분:완전명칭;알레르겐:굵은 글씨 강조
인도네시아,국가,라벨링,제품,기준,성분표시:영양성분,함유량,일일권장량
인도네시아,국가,라벨링,제품,기준,유해물질:비소,카드뮴,납,수은,멜라민,주석,기타
인도네시아,국가,라벨링,제품,기준,할랄인증:인증서,인증기관,유효기간
인도네시아,국가,라벨링,제품,기준,알레르겐:글루텐,조개류,달걀,생선,땅콩,콩,우유,견과류,아황산염
인도네시아,국가,라벨링,제품,기준,영양성분:열량,지방,포화지방,콜레스테롤,탄수화물,당류,나트륨,비타민,미네랄
인도네시아,국가,통관,절차,수출입,요구사항,사전등록,유해물질규정,수입허가,세관신고,유통허가
인도네시아,국가,통관,절차,수출입,요구사항,수입업체,제조업체,제품등록,검사,인증
인도네시아,국가,통관,절차,수출입,요구사항,할랄인증,인증기관,신청서,심사,인증서
인도네시아,국가,통관,절차,수출입,요구사항,수입신고,세관,관세,검사,통관
인도네시아,국가,통관,절차,수출입,요구사항,AEO,신속통관,검사축소,서류생략,관세혜택
