엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
대만,국가,시장규모,수산가공식품,품목,시기:2024년;시장규모:1.7조원
한국,국가,수출,게장,품목,시기:2023;수출량:1.4톤;수출액:0.9억 원
대만,국가,수입,HS CODE 1603.00,품목,시기:2023;수입액:25억 원
대만,국가,수입,한국,국가,시기:2023;수입액:275만 원
한국,국가,수출,게장,품목,시기:2022;수출량:2.3톤;수출액:1.5억 원
대만,국가,수입,게살통조림,품목,시기:2023;수입액:25억 원
대만,국가,수입,게내장소스,품목,시기:2023;수입액:34건
대만,국가,수입,옌진푸쯔,품목,시기:2023;수입액:47건
대만,국가,시장규모,수산가공식품,품목,시기:2023;시장규모:1.7조원
대만,국가,시장성장률,수산가공식품,품목,시기:2019-2023;연평균성장률:7.2%
대만,국가,시장성장률,수산가공식품,품목,시기:2024-2028;연평균성장률:4.0%
대만,국가,수입액,HS CODE 1603.00,품목,시기:2019-2023;수입액:25억 원
대만,국가,수입단가,HS CODE 1603.00,품목,시기:2019-2023;수입단가:882만 원/톤
대만,국가,수입량,HS CODE 1603.00,품목,시기:2023;수입량:288톤
대만,국가,수입액,한국,국가,시기:2023;수입액:275만 원
대만,국가,수입액,대만 글로벌,국가,시기:2019-2023;수입액:25억 원
대만,국가,수입액,홍콩,국가,시기:2022;수입액:6억 원
대만,국가,수입액,대만,국가,시기:2023;수입액:8억 원
대만,국가,수입단가,HS CODE 1603.00,품목,시기:2019-2023;수입단가:882만 원/톤
대만,국가,수입단가,HS CODE 1603.00,품목,시기:2019-2023;수입단가:882만 원/톤
대만,국가,수입단가,HS CODE 1603.00,품목,시기:2023;수입단가:882만 원/톤
한국,국가,수출,게장,품목,시기:2022;수출량:2.3톤;수출액:1.5억 원
한국,국가,수출,게장,품목,시기:2023;수출량:1.4톤;수출액:0.9억 원
대만,국가,수입,게내장소스,품목,시기:2023;수입액:34건
대만,국가,수입,옌진푸쯔,품목,시기:2023;수입액:47건
대만,국가,수입,게살통조림,품목,시기:2023;수입액:25억 원
대만,국가,수입,HS CODE 1603.00,품목,시기:2019-2023;수입액:25억 원
대만,국가,수입단가,HS CODE 1603.00,품목,시기:2019-2023;수입단가:882만 원/톤
대만,국가,수입량,HS CODE 1603.00,품목,시기:2023;수입량:288톤
대만,국가,수입액,한국,국가,시기:2023;수입액:275만 원
대만,국가,수입액,대만,국가,시기:2023;수입액:8억 원
대만,국가,수입액,홍콩,국가,시기:2022;수입액:6억 원
대만,국가,수입액,대만,국가,시기:2023;수입액:8억 원
대만,국가,수입단가,HS CODE 1603.00,품목,시기:2019-2023;수입단가:882만 원/톤
대만,국가,수입단가,HS CODE 1603.00,품목,시기:2019-2023;수입단가:882만 원/톤
