엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,수입,보리차,품목,국가:미국;시기:2024년
월마트,기업,판매,보리차,품목,가격:455달러;중량:120g;시기:2024년
아마존,기업,판매,보리차,품목,가격:990달러;중량:54회;시기:2024년
스프라우츠 파머스 마켓,기업,판매,보리차,품목,가격:249달러;중량:473ml;시기:2024년
타겟,기업,판매,보리차,품목,가격:229달러;중량:547ml;시기:2024년
제비아 주식회사,기업,생산,과일차,품목,원산지:캐나다;시기:2024년
제비아 주식회사,기업,생산,과일차,품목,원산지:미국;시기:2024년
퓨어 리프,기업,생산,잎차,품목,원산지:미국;시기:2024년
세인트 제임스,기업,생산,잎차,품목,원산지:미국;시기:2024년
에이치 마트,기업,판매,보리차,품목,원산지:한국;시기:2024년
스프라우츠 파머스 마켓,기업,판매,보리차,품목,원산지:한국;시기:2024년
아마존,기업,판매,보리차,품목,원산지:한국;시기:2024년
제비아 주식회사,기업,생산,과일차,품목,원산지:미국;시기:2024년
오가닉 발리 티,기업,생산,보리차,품목,원산지:한국;시기:2024년
발리 티 타임,기업,생산,보리차,품목,원산지:한국;시기:2024년
이토 엔,기업,판매,보리차,품목,가격:9900달러;중량:54회;시기:2024년
스티즈 오가닉 그린 티,기업,생산,잎차,품목,원산지:미국;시기:2024년
저스트 아이스 티,기업,생산,과일차,품목,원산지:미국;시기:2024년
세인트 제임스,기업,생산,과일차,품목,원산지:미국;시기:2024년
