엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
싱가포르,국가,수출시장,한국,국가,국가:싱가포르;시기:2024년
싱가포르,국가,수입시장,한국,국가,국가:싱가포르;시기:2024년
싱가포르,국가,수출시장,중국,국가,국가:중국;시기:2024년
싱가포르,국가,수입시장,중국,국가,국가:중국;시기:2024년
싱가포르,국가,수출시장,미국,국가,국가:미국;시기:2024년
싱가포르,국가,수입시장,미국,국가,국가:미국;시기:2024년
한국,기업,수출,싱가포르,국가,국가:싱가포르;시기:2024년
한국,기업,수출,중국,국가,국가:중국;시기:2024년
한국,기업,수출,미국,국가,국가:미국;시기:2024년
한국,기업,수출,말레이시아,국가,국가:말레이시아;시기:2024년
한국,품목,수출,조제식료품,품목,HS CODE:2106.90;수출액:5476692만달러;비중:40.3%;시기:2023
한국,품목,수출,포도즙 증류주,품목,HS CODE:2208.20;수출액:1201966만달러;비중:8.8%;시기:2023
한국,품목,수출,위스키류,품목,HS CODE:2208.30;수출액:1007800만달러;비중:7.4%;시기:2023
한국,품목,수출,맥아추출물(기타),품목,HS CODE:1901.90;수출액:543959만달러;비중:4.0%;시기:2023
한국,품목,수출,발포성포도주,품목,HS CODE:2204.10;수출액:456912만달러;비중:3.4%;시기:2023
한국,품목,수출,주정음료(기타),품목,HS CODE:2208.90;수출액:227345만달러;비중:1.7%;시기:2023
한국,품목,수출,초콜릿(기타),품목,HS CODE:1806.90;수출액:193629만달러;비중:1.4%;시기:2023
한국,품목,수출,초콜릿,품목,HS CODE:1806.20;수출액:188295만달러;비중:1.4%;시기:2023
한국,품목,수출,영유아 조제식료품,품목,HS CODE:1901.10;수출액:164633만달러;비중:1.2%;시기:2023
한국,품목,수출,코코아 가루,품목,HS CODE:1805.00;수출액:157577만달러;비중:1.2%;시기:2023
싱가포르,시장규모,수출,전체,시장,2023년:11.9십억달러;2024년:12.5십억달러;시기:2023
싱가포르,시장규모,수입,전체,시장,2023년:16.4십억달러;2024년:16.7십억달러;시기:2023
싱가포르,시장규모,육류,시장,2023년:3.9십억달러;2024년:4.1십억달러;시기:2023
싱가포르,시장규모,수산물,시장,2023년:1.4십억달러;2024년:1.4십억달러;시기:2023
싱가포르,시장규모,낙농품,시장,2023년:1.1십억달러;2024년:1.2십억달러;시기:2023
싱가포르,시장규모,베이커리 및 곡물류,시장,2023년:1.1십억달러;2024년:1.1십억달러;시기:2023
싱가포르,시장규모,채소류,시장,2023년:1.1십억달러;2024년:1.2십억달러;시기:2023
싱가포르,시장규모,과일 및 견과류,시장,2023년:1.0십억달러;2024년:1.0십억달러;시기:2023
싱가포르,시장규모,스낵류,시장,2023년:0.9십억달러;2024년:1.0십억달러;시기:2023
싱가포르,시장규모,편의식품,시장,2023년:0.6십억달러;2024년:0.6십억달러;시기:2023
싱가포르,시장규모,유지류,시장,2023년:0.2십억달러;2024년:0.3십억달러;시기:2023
싱가포르,시장규모,펫푸드,시장,2023년:0.1십억달러;2024년:0.2십억달러;시기:2023
싱가포르,시장규모,영유아식품,시장,2023년:0.1십억달러;2024년:0.1십억달러;시기:2023
싱가포르,시장규모,스프레드 및 당류,시장,2023년:0.1십억달러;2024년:0.1십억달러;시기:2023
싱가포르,시장규모,육류,시장,2023년:3.9십억달러;2024년:4.1십억달러;시기:2023
싱가포르,시장규모,수산물,시장,2023년:1.4십억달러;2024년:1.4십억달러;시기:2023
싱가포르,시장규모,낙농품,시장,2023년:1.1십억달러;2024년:1.2십억달러;시기:2023
싱가포르,시장규모,베이커리 및 곡물류,시장,2023년:1.1십억달러;2024년:1.1십억달러;시기:2023
싱가포르,시장규모,채소류,시장,2023년:1.1십억달러;2024년:1.2십억달러;시기:2023
싱가포르,시장규모,과일 및 견과류,시장,2023년:1.0십억달러;2024년:1.0십억달러;시기:2023
싱가포르,시장규모,스낵류,시장,2023년:0.9십억달러;2024년:1.0십억달러;시기:2023
싱가포르,시장규모,편의식품,시장,2023년:0.6십억달러;2024년:0.6십억달러;시기:2023
싱가포르,시장규모,유지류,시장,2023년:0.2십억달러;2024년:0.3십억달러;시기:2023
싱가포르,시장규모,펫푸드,시장,2023년:0.1십억달러;2024년:0.2십억달러;시기:2023
싱가포르,시장규모,영유아식품,시장,2023년:0.1십억달러;2024년:0.1십억달러;시기:2023
