엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
중국,국가,수출,한국,기업,수출액:18894만달러;시기:2023년
미국,국가,수입,한국,기업,수입액:19200만달러;시기:2023년
베트남,국가,수출,한국,기업,수출액:6536만달러;시기:2023년
중국,국가,수출,미국,기업,수출액:14141만달러;시기:2023년
중국,국가,수입,한국,기업,수입액:19200만달러;시기:2023년
미국,국가,수출,한국,기업,수출액:752만달러;시기:2023년
베트남,국가,수출,한국,기업,수출액:6536만달러;시기:2023년
중국,국가,수출,중국,기업,수출액:18994만달러;시기:2023년
중국,국가,수입,중국,기업,수입액:8859만달러;시기:2023년
중국,국가,수출,미국,기업,수출액:14141만달러;시기:2023년
중국,국가,수입,미국,기업,수입액:8820만달러;시기:2023년
중국,국가,수출,베트남,기업,수출액:6536만달러;시기:2023년
중국,국가,수입,베트남,기업,수입액:8689만달러;시기:2023년
중국,국가,수출,한국,기업,수출액:752만달러;시기:2023년
중국,국가,수입,한국,기업,수입액:1070만달러;시기:2023년
중국,국가,수출,중국,기업,수출액:18994만달러;시기:2023년
중국,국가,수입,중국,기업,수입액:8859만달러;시기:2023년
중국,국가,수출,미국,기업,수출액:14141만달러;시기:2023년
중국,국가,수입,미국,기업,수입액:8820만달러;시기:2023년
중국,국가,수출,베트남,기업,수출액:6536만달러;시기:2023년
중국,국가,수입,베트남,기업,수입액:8689만달러;시기:2023년
중국,국가,수출,한국,기업,수출액:752만달러;시기:2023년
중국,국가,수입,한국,기업,수입액:1070만달러;시기:2023년
