엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,수입,누룽지,품목,국가:미국;시기:2024년
미국,국가,수입,HS CODE 1904.90,품목,국가:미국;시기:2024년
미국,국가,수입액,한국,국가,국가:한국;시기:2023
미국,국가,수입액,글로벌,국가,국가:글로벌;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,한국,국가,국가:한국;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,글로벌,국가,국가:글로벌;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,한국,국가,국가:한국;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,글로벌,국가,국가:글로벌;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,한국,국가,국가:한국;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,글로벌,국가,국가:글로벌;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,한국,국가,국가:한국;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,글로벌,국가,국가:글로벌;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,한국,국가,국가:한국;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,글로벌,국가,국가:글로벌;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,한국,국가,국가:한국;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
미국,국가,수입액,글로벌,국가,국가:글로벌;시기:2023
미국,국가,수입액,HS CODE 1904.90,품목,국가:미국;시기:2023
