엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
인도네시아,국가,수입,버섯,품목,시기:2024년;시장규모:35.4조원
버섯,품목,생산,인도네시아,국가,시기:2024년
버섯,품목,수입,인도네시아,국가,시기:2023년;수입액:130억원
목이버섯,품목,대체품,버섯,품목,제품명:목이버섯;용량:100g;가격:1016원
표고버섯,품목,대체품,버섯,품목,제품명:표고버섯;용량:100g;가격:1555원
양송이버섯,품목,대체품,버섯,품목,제품명:양송이버섯;용량:250g;가격:2289원
팽이버섯,품목,대체품,버섯,품목,제품명:팽이버섯;용량:100g;가격:431원
버섯,품목,대체품,템페,품목,설명:단백질 함유;특징:발효식품
버섯,품목,대체품,두부,품목,설명:단백질 풍부;특징:부드러운 식감
버섯,품목,대체품,잭프루트,품목,설명:식감 유사;특징:과일
인도네시아,국가,유통채널,전통시장,유통채널,점유율:77.2%
인도네시아,국가,유통채널,슈퍼마켓,유통채널,점유율:6.2%
인도네시아,국가,유통채널,온라인쇼핑몰,유통채널,성장세:빠름
하이퍼마트,기업명,유통,버섯,품목,특징:신선도 유지;포장:진공 또는 재밀봉
헤로,기업명,유통,버섯,품목,특징:신선도 유지;포장:냉장
랜치마켓,기업명,유통,버섯,품목,특징:신선도 유지;포장:통기성 포장
무궁화마트,기업명,유통,버섯,품목,특징:한국산 제품;포장:적합
파파야프레시갤러리,기업명,유통,버섯,품목,특징:신선도 유지;포장:냉장
세사,기업명,유통,버섯,품목,특징:유기농;품질좋음
인도네시아,국가,인허가,식품의약품안전청(BPOM),인증,시기:2024년;필수인증:SNI, HACCP, GMP, ISO22000
버섯,품목,인증,인도네시아,국가,인증명: SNI;성격:품질인증
버섯,품목,인증,인도네시아,국가,인증명: HACCP;성격:생산안전
버섯,품목,인증,인도네시아,국가,인증명: GMP;성격:생산안전
버섯,품목,인증,인도네시아,국가,인증명: ISO22000;성격:생산안전
버섯,품목,라벨링,인도네시아,국가,표기사항:제품명,성분,중량,유통기한,보관방법,영양성분,알레르겐,생산자정보
버섯,품목,포장,유통,중요사항,포장재:통기성;유통조건:냉장;표시:수확일,유통기한
버섯,품목,시장,유통채널,효과적,채널:슈퍼마켓, 온라인, 전통시장
인도네시아,국가,시장성장,신선채소,시장규모,2023년:35.4조원;연평균성장률:7.3%
인도네시아,국가,시장전망,신선채소,2028년:50.7조원;성장률:7.1%
인도네시아,국가,수입액,HS CODE 0709.59,2023년:130억 원,수입액증가율:15.7%
인도네시아,국가,수입액,한국,2023년:14억 원,감소율:-14.0%
인도네시아,국가,수입,중국,2023년:115억 원,비중:89%
인도네시아,국가,수입,말레이시아,2023년:1억 원
인도네시아,국가,수입,HS CODE 0709.59,시기:2023년,수입액:130억 원
인도네시아,국가,수입,HS CODE 0709.59,시기:2023년,수입액:14억 원
인도네시아,국가,수입,HS CODE 0709.59,시기:2023년,수입액:130억 원
인도네시아,국가,수입,HS CODE 0709.59,시기:2023년,수입액:14억 원
