엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
국내 치즈,품목,생산액,2018년,연도,시기:2018년
국내 치즈,품목,생산액,2019년,연도,시기:2019년
국내 치즈,품목,생산액,2020년,연도,시기:2020년
국내 치즈,품목,생산액,2021년,연도,시기:2021년
국내 치즈,품목,생산액,2022년,연도,시기:2022년
국내 치즈,품목,판매액,2018년,연도,시기:2018년
국내 치즈,품목,판매액,2019년,연도,시기:2019년
국내 치즈,품목,판매액,2020년,연도,시기:2020년
국내 치즈,품목,판매액,2021년,연도,시기:2021년
국내 치즈,품목,판매액,2022년,연도,시기:2022년
북미,지역,출시율,비타민미네활 함유 치즈,품목,시기:2022~2023
북미,지역,출시율,갈숨 함유 치즈,품목,시기:2022~2023
북미,지역,출시율,고단백 치즈,품목,시기:2022~2023
북미,지역,출시율,뼈 건강 기능성 성분 함유 치즈,품목,시기:2022~2023
프랑스,국가,지속가능성 인식,환경문제 인식,속성,속성명:환경문제름 인식
영국,국가,지속가능성 인식,환경문제 인식,속성,속성명:환경문제름 인식
캐나다,국가,지속가능성 인식,환경문제 인식,속성,속성명:환경문제름 인식
미국,국가,치즈 소비 인식,특별한 날 기념,품목,시기:특별한 날
스페인,국가,치즈 소비 인식,특별한 날 기념,품목,시기:특별한 날
이탈리아,국가,치즈 소비 인식,특별한 날 기념,품목,시기:특별한 날
독일,국가,치즈 소비 인식,특별한 날 기념,품목,시기:특별한 날
원유,원료,가공,치즈,품목,속성,속성명:유고형분 78% 이상
유가공품,원료,가공,치즈,품목,속성,속성명:유고형분 78% 이상
유기산,가공,응고,우유,원료,속성,속성명:응유 호소
유산군,가공,응고,우유,원료,속성,속성명:응유 호소
치즈,품목,제조방식,가공치즈,품목,속성,속성명:제조방식
치즈,품목,제조방식,전통 치즈,품목,속성,속성명:제조방식
치즈,품목,생산량,2022년,연도,시기:2022년
치즈,품목,소비량,2022년,연도,시기:2022년
국내 치즈,품목,판매경로,대형할인마트,유통경로,속성,속성명:점유율:47.3%
국내 치즈,품목,판매경로,체인슈퍼,유통경로,속성,속성명:점유율:20.1%
국내 치즈,품목,판매경로,독립슈퍼,유통경로,속성,속성명:점유율:12.5%
국내 치즈,품목,판매경로,편의점,유통경로,속성,속성명:점유율:11.3%
국내 치즈,품목,소비량,2022년,연도,시기:2022년
국내 치즈,품목,소비량,78900톤,속성,속성명:총 소비량
국내 치즈,품목,1인당 소비량,3.7kg,속성,속성명:1인당 소비량
국내 치즈,품목,생산량,2022년,연도,시기:2022년
국내 치즈,품목,생산량,78900톤,속성,속성명:총 생산량
국내 치즈,품목,생산량,2078년,연도,시기:2078년
국내 치즈,품목,생산량,22900톤,속성,속성명:증가량
국내 치즈,품목,생산량,2022년,연도,시기:2022년
국내 치즈,품목,생산량,78900톤,속성,속성명:총 소비량
국내 치즈,품목,생산량,2022년,연도,시기:2022년
국내 치즈,품목,생산량,78900톤,속성,속성명:총 소비량
국내 치즈,품목,생산량,2022년,연도,시기:2022년
국내 치즈,품목,생산량,78900톤,속성,속성명:총 소비량
국내 치즈,품목,생산량,2022년,연도,시기:2022년
국내 치즈,품목,생산량,78900톤,속성,속성명:총 소비량
국내 치즈,품목,생산량,2022년,연도,시기:2022년
국내 치즈,품목,생산량,78900톤,속성,속성명:총 소비량
국내 치즈,품목,생산량,2022년,연도,시기:2022년
국내 치즈,품목,생산량,78900톤,속성,속성명:총 소비량
국내 치즈,품목,생산량,2022년,연도,시기:2022년
국내 치즈,품목,생산량,78900톤,속성,속성명:총 소비량
