엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
가공식품,품목,조사,2023년가공식품소비자태도조사,조사,시기:2023
가공식품,품목,조사,온라인조사,조사,시기:2023.8.27~9.8
가공식품,품목,응답자,1000명,인원,구분:주구입자
가공식품,품목,응답자,1000명,인원,구분:일반성인소비자
연령대,인구통계,비율,20-30대,연령대,비율:30.7
연령대,인구통계,비율,40-50대,연령대,비율:42.1
연령대,인구통계,비율,60대이상,연령대,비율:27.3
가구원수,인구통계,비율,1인,가구원수,비율:16.4
가구원수,인구통계,비율,2인,가구원수,비율:22.8
가구원수,인구통계,비율,3인,가구원수,비율:26.3
가구원수,인구통계,비율,4인 이상,가구원수,비율:34.6
ESG경영,개념,설명,친환경;사회적책임경영;투명경영,속성,속성명:친환경;사회적책임경영;투명경영
ESG경영인지도,소비자인식,수치,61.4,속성,시기:2023
ESG경영인지도,소비자인식,수치,54.8,속성,시기:2021
ESG경영필요성,소비자인식,비율,61.4,속성,시기:2023
ESG경영필요성,소비자인식,비율,42.4,속성,필요성:필요;매우필요
갑질이슈,사회적이슈,경험,구매축소경험,경험,비율:67.4
갑질이슈,사회적이슈,경험,구매축소의향,경향,비율:88.5
이중포장금지,제도,인지도,25.0,속성,시기:2023
이중포장금지,제도,필요성,70.9,속성,필요성:필요;매우필요
탄소중립,개념,설명,온실가스배출감소;흡수;제거,속성,속성명:온실가스배출감소|흡수|제거
탄소중립,인지도,수치,45.2,속성,시기:2023
탄소중립,인지도,수치,5.0,속성,시기:2023
탄소중립,구매의향,수치,88.4,속성,시기:2023
사회적책임,개념,설명,기업의사회적책임이행,속성,
사회적책임,소비자인식,수치,높음,속성,
사회적책임,구매의향,수치,73.85,속성,시기:2023
갑질이슈,사회적이슈,경험,구매축소경험,경험,비율:67.4
갑질이슈,사회적이슈,경험,구매축소의향,경향,비율:88.5
포장재,품목,불만족,과대포장,불만족,이유:환경오염
이중포장금지,제도,인지도,47.0,속성,시기:2023
이중포장금지,제도,필요성,70.9,속성,필요성:필요;매우필요
탄소중립,개념,설명,온실가스배출감소;흡수;제거,속성,속성명:온실가스배출감소|흡수|제거
탄소중립,인지도,수치,45.2,속성,시기:2023
탄소중립,구매의향,수치,88.4,속성,시기:2023
사회적책임,개념,설명,기업의사회적책임이행,속성,
사회적책임,소비자인식,수치,높음,속성,
사회적책임,구매의향,수치,73.85,속성,시기:2023
