엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
"2025년 제 1호",문서,발행연도,2025년,연도,시기:2025년
"식품 지출 동향과 2024년 4분기~2025년 4분기 지출 전망",문서,제목,2025년 제 1호,문서,시기:2025년
"2024년식품산업정보분석전문기관사업보고서",문서,참고자료,2024년식품산업정보분석전문기관사업보고서,문서,시기:2024년
"10.23333/R.101006.001",문서,DOI번호,10.23333/R.101006.001,문서,속성
"한국농촌경제연구원",기관,발행기관,한국농촌경제연구원,기관,속성
"가계동향조사",기관,자료출처,가계동향조사,기관,속성
"2024년 3분기",시기,시기,2024년 3분기,연도,시기:2024년;분기:3
"2024년 4분기",시기,시기,2024년 4분기,연도,시기:2024년;분기:4
"2025년 4분기",시기,시기,2025년 4분기,연도,시기:2025;분기:4
"2020년 1/4",시기,시기,2020년 1/4,연도,시기:2020년;분기:1
"2020년 2/4",시기,시기,2020년 2/4,연도,시기:2020년;분기:2
"2020년 3/4",시기,시기,2020년 3/4,연도,시기:2020년;분기:3
"2020년 4/4",시기,시기,2020년 4/4,연도,시기:2020년;분기:4
"2021년 1/4",시기,시기,2021년 1/4,연도,시기:2021년;분기:1
"2021년 2/4",시기,시기,2021년 2/4,연도,시기:2021년;분기:2
"2021년 3/4",시기,시기,2021년 3/4,연도,시기:2021년;분기:3
"2021년 4/4",시기,시기,2021년 4/4,연도,시기:2021년;분기:4
"2022년 1/4",시기,시기,2022년 1/4,연도,시기:2022년;분기:1
"2022년 2/4",시기,시기,2022년 2/4,연도,시기:2022년;분기:2
"2022년 3/4",시기,시기,2022년 3/4,연도,시기:2022년;분기:3
"2022년 4/4",시기,시기,2022년 4/4,연도,시기:2022년;분기:4
"2023년 1/4",시기,시기,2023년 1/4,연도,시기:2023년;분기:1
"2023년 2/4",시기,시기,2023년 2/4,연도,시기:2023년;분기:2
"2023년 3/4",시기,시기,2023년 3/4,연도,시기:2023년;분기:3
"2023년 4/4",시기,시기,2023년 4/4,연도,시기:2023년;분기:4
"2024년 1/4",시기,시기,2024년 1/4,연도,시기:2024년;분기:1
"2024년 2/4",시기,시기,2024년 2/4,연도,시기:2024년;분기:2
"2024년 3/4",시기,시기,2024년 3/4,연도,시기:2024년;분기:3
"2024년 4/4",시기,시기,2024년 4/4,연도,시기:2024년;분기:4
"2025년 1/4",시기,시기,2025년 1/4,연도,시기:2025년;분기:1
"2025년 2/4",시기,시기,2025년 2/4,연도,시기:2025년;분기:2
"2025년 3/4",시기,시기,2025년 3/4,연도,시기:2025년;분기:3
"2025년 4/4",시기,시기,2025년 4/4,연도,시기:2025년;분기:4
"곡물 가공품",품목,분류,곡물 가공품,품목,속성:분류:가공품
"육류 가공품",품목,분류,육류 가공품,품목,속성:분류:가공품
"수산 가공품",품목,분류,수산 가공품,품목,속성:분류:가공품
"유가공품",품목,분류,유가공품,품목,속성:분류:가공품
"과일 가공품",품목,분류,과일 가공품,품목,속성:분류:가공품
"채소 가공품",품목,분류,채소 가공품,품목,속성:분류:가공품
"당류및과자류",품목,분류,당류및과자류,품목,속성:분류:가공품
"조미 식품",품목,분류,조미 식품,품목,속성:분류:가공품
"기타 식품",품목,분류,기타 식품,품목,속성:분류:가공품
"커피및 차",품목,분류,커피및 차,품목,속성:분류:가공품
"주스및 기타 음료",품목,분류,주스및 기타 음료,품목,속성:분류:가공품
"주류",품목,분류,주류,품목,속성:분류:가공품
"신선식품",품목,분류,신선식품,품목,속성:분류:신선식품
"가공식품",품목,분류,가공식품,품목,속성:분류:가공식품
"외식",품목,분류,외식,품목,속성:분류:외식
"가구",기관,소비자,가구,기관,속성:구분:가구
"가구주",개인,소비자,가구주,개인,속성:구분:가구주
"가구원수",개인,속성,가구원수,개인,속성:속성명:가구원수
"가구소득",개인,속성,가구소득,개인,속성명:가구소득
"가구의 월평균 식품비",개인,지출,월평균 식품비,개인,속성:구분:월평균
"신선식품 지출액",개인,지출,신선식품 지출액,개인,속성:구분:신선식품
"가공식품 지출액",개인,지출,가공식품 지출액,개인,속성:구분:가공식품
"외식비",개인,지출,외식비,개인,속성:구분:외식
"코로나19 더미",시기,더미,2020년,연도,시기:2020년
"코로나19 더미",시기,더미,2021년,연도,시기:2021년
"코로나19 더미",시기,더미,2022년,연도,시기:2022년
