엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
농림수산업,산업,포함,농림수산품,품목,시기:2024년
음식료품제조업,산업,포함,농림수산품,품목,시기:2024년
외식업,산업,포함,농림수산품,품목,시기:2024년
벼,품목,생산,농림수산품,품목,시기:2024년
도축육,품목,생산,농림수산품,품목,시기:2024년
맥류및잡곡,품목,생산,농림수산품,품목,시기:2024년
콩류,품목,생산,농림수산품,품목,시기:2024년
감자류,품목,생산,농림수산품,품목,시기:2024년
채소,품목,생산,농림수산품,품목,시기:2024년
과실,품목,생산,농림수산품,품목,시기:2024년
약용작물,품목,생산,농림수산품,품목,시기:2024년
기타식용작물,품목,생산,농림수산품,품목,시기:2024년
낙농,품목,생산,농림수산품,품목,시기:2024년
가금,품목,생산,농림수산품,품목,시기:2024년
축우,품목,생산,농림수산품,품목,시기:2024년
양돈,품목,생산,농림수산품,품목,시기:2024년
수산물가공품,품목,생산,농림수산품,품목,시기:2024년
수산양식,품목,생산,농림수산품,품목,시기:2024년
음식료품제조업,산업,포함,외식업,산업,시기:2024년
국산농림수산품,품목,공급,음식료품제조업,품목,시기:2024년
국산농림수산품,품목,공급,외식업,품목,시기:2024년
국산농림수산품,품목,공급,농림수산품,품목,시기:2024년
수입농림수산품,품목,공급,음식료품제조업,품목,시기:2024년
수입농림수산품,품목,공급,외식업,품목,시기:2024년
최종소비,수요,사용,농림수산품,품목,시기:2024년
최종소비,수요,사용,음식료품제조업,품목,시기:2024년
최종소비,수요,사용,외식업,품목,시기:2024년
국내공급액,금액,총,농림수산품,품목,시기:2024년
국내공급액,금액,음식료품제조업,품목,시기:2024년
국내공급액,금액,외식업,품목,시기:2024년
수출액,금액,농림수산품,품목,시기:2024년
수입액,금액,농림수산품,품목,시기:2024년
