엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
잘파(Zalpha)세대,세대,포함,2010년대 초반~2020년대 초반,시기,시기:2010년대 초반~2020년대 초반
잘파(Zalpha)세대,세대,포함,2대,세대,시기:1990년대 중반~2010년대 초반
잘파(Zalpha)세대,세대,활용,소셜 미디어,미디어,속성:소설 미디어
잘파(Zalpha)세대,세대,활용,디지털 기술,기술,속성:디지털 원주민
잘파(Zalpha)세대,세대,활용,인플루언서,인플루언서,속성:마이크로 인플루언서
잘파(Zalpha)세대,세대,활용,맛집 정보,정보,속성:검색경향:소설 미디어
타피오카 음료,음료,인기,일본 20대 여성,인구집단,속성:SNS 맛집 인플루언서 영향
로투스(Biscoff),식품,제조,비스코프,식품,속성:향신료 포함
비스코프,식품,영어식 이름,로투스,식품,속성:대표 브랜드
프랑스,국가,출시,비타민C와 카페인 함유 제품,식품,속성:인지기능 도움
일본,국가,출시,수면 보조제,식품,속성:수면 질 개선
한국,국가,출시,필름형 홍삼 제품,식품,속성:휴대성
독일,국가,응답,유제품 유사 맛 중요,설문,속성:유제품 대체품
미국,국가,연구,건강 관련 식품,식품,속성:정신건강 연관
한국,국가,출시,루데인 보충제,식품,속성:수면 도움
프랑스,국가,출시,비타민C,카페인,아연 함유 제품,식품,속성:인지기능 도움
일본,국가,출시,수면 보조제,식품,속성:수면 질 향상
한국,국가,출시,홍삼 필름형 제품,식품,속성:휴대성
독일,국가,설문,기후변화 불안감,설문,속성:기후변화 우려 73%
프랑스,국가,설문,친환경 포장 우선시,설문,속성:16~24세 40% 이상
잘파(Zalpha)세대,세대,경향,지속가능한 소비,행동,속성:기후운동 교육 및 보상
CJ제일제당,기업,주최,카카오메이커스,유통채널,속성:즉석밥 용기 재활용 프로젝트
더벤티,기업,실행,친환경 음료,식품,속성:이산화탄소 배출 70% 절감
지구의 날,이벤트,기념,친환경 캠페인,이벤트,속성:저감 활동
