엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,리콜 사례,2023년 식품리콜건수,연도,연도:2023년
미국,국가,자국산 식품 리콜 비율,자국산,비율,97.8%
미국,국가,수입산 식품 리콜 비율,수입산,비율,2.2%
미국,국가,리콜 사유,위생,사유,비율:70%
미국,국가,리콜 사유,라벨링,사유,비율:23.3%
미국,국가,리콜 사유,기타,사유,비율:3.9%
유럽연합,국가,리콜 사례,2023년 식품리콜건수,연도,연도:2023년
유럽연합,국가,자국산 식품 리콜 비율,자국산,비율,64.1%
유럽연합,국가,수입산 식품 리콜 비율,수입산,비율,35.9%
유럽연합,국가,리콜 사유,성분,사유,49.1%
유럽연합,국가,리콜 사유,위생,사유,30.8%
유럽연합,국가,리콜 사유,라벨링,사유,8.1%
일본,국가,리콜 사례,2023년 식품리콜건수,연도,연도:2023년
일본,국가,자국산 식품 리콜 비율,자국산,비율,83.8%
일본,국가,수입산 식품 리콜 비율,수입산,비율,16.2%
일본,국가,리콜 사유,라벨링,사유,44.7%
일본,국가,리콜 사유,위생,사유,23%
일본,국가,리콜 사유,성분,사유,11.7%
미국,기관,관할,식품의약국(FDA),기관,리콜 담당
미국,기관,관할,농무부 식품안전검사국(FSIS),기관,리콜 담당
유럽연합,기관,관할,유럽연합 집행위원회,기관,리콜 담당
유럽연합,기관,관할,각 회원국 식품안전기관,기관,리콜 담당
일본,기관,관할,후생노동성(MHLW),기관,리콜 담당
일본,기관,관할,일본 소비자청(CAA),기관,리콜 담당
프랑스,기관,관할,농업식량주권부(MASA),기관,리콜 담당
독일,기관,관할,연방소비자보호식품안전청(BVL),기관,리콜 담당
한국,국가,리콜 사례,2023년,연도,연도:2023년
한국,국가,리콜 사유,위생기준치위반,사유,100%
한국,국가,리콜 사유,성분기준치위반,사유,69.2%
한국,국가,리콜 사유,기타,사유,15.4%
미국,기관,리콜 등급,1등급,등급,심각한 건강위험
미국,기관,리콜 등급,2등급,등급,일시적 영향
미국,기관,리콜 등급,3등급,등급,낮은 위험
일본,기관,리콜 등급,1등급,등급,심각한 건강위험
일본,기관,리콜 등급,2등급,등급,낮은 위험
유럽연합,기관,리콜 등급,등급 구분 없음,등급,경고 유형으로 구분
한국,기관,리콜 등급,등급 구분 없음,등급,경고 유형으로 구분
