엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
홍콩,국가,시장규모,2.7조원,시장규모,연평균성장률:3.2%"
홍콩,국가,수출규모,432.9억 원,수출규모,연평균성장률:4.7%"
홍콩,국가,딸기수입,약 1097억 원,딸기수입,연평균성장률:6.2%"
홍콩,국가,포도수입,약 4181억 원,포도수입,연평균감소률:11.1%"
홍콩,국가,복숭아수입,약 1080억 원,복숭아수입,연평균성장률:6.5%"
홍콩,국가,감수입,약 1817억 원,감수입,연평균감소률:11.1%"
홍콩,국가,사과수입,약 975억 원,사과수입,연평균감소률:6.5%"
홍콩,국가,귤수입,약 1140억 원,귤수입,연평균감소률:6.5%"
홍콩,국가,한국산수출규모,약 43.3억 원,한국산수출,연평균성장률:4.7%"
홍콩,국가,일본산포도비중,50%,포도,HS CODE:0806.10-0000"
홍콩,국가,한국산배비중,32%,배,HS CODE:0810.10-0000"
홍콩,국가,일본산멜론비중,75%,멜론,포장:종이 띠/통"
홍콩,국가,한국산감비중,50%,감,포장:종이 박스/플라스틱 통"
홍콩,국가,일본산사과비중,47.5%,사과,포장:플라스틱 폼/통"
홍콩,국가,한국산사과비중,7%,사과,포장:플라스틱 폼/통"
홍콩,국가,일본산귤비중,45.5%,귤,포장:비닐 랩/통"
홍콩,국가,한국산배,32%,배,포장:플라스틱 통/비닐"
홍콩,국가,일본산딸기,약 50%,딸기,포장:개별포장/통"
홍콩,국가,한국산딸기,약 20%,딸기,포장:플라스틱 통/비닐"
싱가포르,국가,시장규모,약 448억 원,시장규모,연평균성장률:63.8%"
싱가포르,국가,즉석조리식품시장,약 310억 원,시장규모,연평균성장률:63.8%"
싱가포르,국가,레디투잇시장,2023년,시장규모,연평균성장률:78%"
싱가포르,국가,즉석조리식품,품목,밥류,만두류,피자류,면류,수프류"
한국,기업,수입,마켓컬리,브랜드,한국산 제품 주로 수입"
한국,기업,수출,대상,홍콩 시장 진출 희망"
한국,제품,특징,한국산,할랄인증,포장:개별포장/통"
한국,제품,시장전망,성장 잠재력 높음,특히 배, 딸기, 멜론"
한국,제품,포지셔닝,프리미엄,브랜드 캐릭터 활용 필요"
한국,제품,추천,한국산 배, 딸기, 멜론, 감"
한국,제품,개선점,포장영어표기,홍보자료,프로모션 지원 필요"
한국,기업,진출전략,생산시설,현지 유통,포장·홍보 강화"
한국,제품,시장전략,소포장,캐릭터 마케팅,가격경쟁력 확보"
한국,제품,유통채널,대형 슈퍼마켓, 프리미엄 매장, 온라인 플랫폼"
한국,제품,시장,경쟁력 확보,브랜드 인지도 제고 필요"
