엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
과채,품목,생산품목,2025년07월호,시기,시기:2025년07월호
토마토,품목,생산품목,일반 토마토,품종,품종:일반토마토
방울토마토,품목,생산품목,대추형 방울토마토,품종,품종:대추형방울토마토
수박,품목,생산품목,수박,품종,품종:수박
청양계,품목,생산품목,청양계,품종,품종:청양계
오이맛,품목,생산품목,오이맛,품종,품종:오이맛
파프리카,품목,생산품목,파프리카,품종,품종:파프리카
애호박,품목,생산품목,애호박,품종,품종:애호박
백다다기,품목,생산품목,백다다기,품종,품종:백다다기
참외,품목,생산품목,참외,품종,품종:참외
오렌지,품목,생산품목,오렌지,품종,품종:오렌지
키위,품목,생산품목,키위,품종,품종:키위
체리,품목,생산품목,체리,품종,품종:체리
쥬키니호박,품목,생산품목,쥬키니호박,품종,품종:쥬키니호박
호남,지역,생산지역,호남,지역,지역:호남
영남,지역,생산지역,영남,지역,지역:영남
충청,지역,생산지역,충청,지역,지역:충청
경기·강원,지역,생산지역,경기·강원,지역,지역:경기·강원
전북장수,지역,생산지역,전북장수,지역,지역:전북장수
경남밀양,지역,생산지역,경남밀양,지역,지역:경남밀양
성주공판장,시장,거래시장,성주공판장,시장,시장:성주공판장
가락시장,시장,거래시장,가락시장,시장,시장:가락시장
부산,지역,생산지역,부산,지역,지역:부산
대구,지역,생산지역,대구,지역,지역:대구
서울시농수산식품공사,기관,관계,수출,관계,수출:수출량
농업관측센터,기관,관계,생육상태,관계,생육상태:좋음(16%),비슷(59%),나쁨(25%)
한국농촌경제연구원,기관,관계,농업관측,관계,농업관측
농림축산식품부,기관,관계,농업관측센터,관계,농업관측센터
수출,품목,수출품목,2025년,시기,2025년
수출량,수치,수출량,93,단위:톤,톤
수출액,수치,수출액,25만,단위:달러,달러
수출단가,수치,수출단가,2.7,단위:달러/kg,달러/kg
수출,품목,수출품목,파프리카,품종,품종:파프리카
수출,품목,수출품목,참외,품종,품종:참외
수출,품목,수출품목,수박,품종,품종:수박
수출,품목,수출품목,체리,품종,품종:체리
수출,품목,수출품목,키위,품종,품종:키위
수출,품목,수출품목,오렌지,품종,품종:오렌지
수출,품목,수출품목,쥬키니호박,품종,품종:쥬키니호박
도매가격,가격,가격정보,가락시장,시장,시장:가락시장
도매가격,가격,가격,9,000원/5kg,원/5kg
도매가격,가격,가격,12,000원/5kg,원/5kg
도매가격,가격,가격,13,000원/3kg,원/3kg
도매가격,가격,가격,16,100원/5kg,원/5kg
도매가격,가격,가격,35,500원/10kg,원/10kg
도매가격,가격,가격,39,400원/10kg,원/10kg
도매가격,가격,가격,50,000원/10kg,원/10kg
도매가격,가격,가격,64,000원/100개,원/100개
도매가격,가격,가격,21,200원/50개,원/50개
도매가격,가격,가격,28,000원/10kg,원/10kg
도매가격,가격,가격,11,700원/10kg,원/10kg
도매가격,가격,가격,17,900원/20개,원/20개
도매가격,가격,가격,21,200원/50개,원/50개
도매가격,가격,가격,28,000원/10kg,원/10kg
도매가격,가격,가격,35,500원/10kg,원/10kg
도매가격,가격,가격,39,400원/10kg,원/10kg
도매가격,가격,가격,44,000원/10kg,원/10kg
도매가격,가격,가격,50,000원/10kg,원/10kg
도매가격,가격,가격,64,000원/100개,원/100개
도매가격,가격,가격,21,200원/50개,원/50개
도매가격,가격,가격,28,000원/10kg,원/10kg
도매가격,가격,가격,35,000원/50개,원/50개
도매가격,가격,가격,39,100원/100개,원/100개
도매가격,가격,가격,44,000원/10kg,원/10kg
도매가격,가격,가격,50,000원/10kg,원/10kg
도매가격,가격,가격,64,000원/100개,원/100개
도매가격,가격,가격,21,200원/50개,원/50개
도매가격,가격,가격,28,000원/10kg,원/10kg
도매가격,가격,가격,35,000원/50개,원/50개
도매가격,가격,가격,39,100원/100개,원/100개
도매가격,가격,가격,44,000원/10kg,원/10kg
도매가격,가격,가격,50,000원/10kg,원/10kg
도매가격,가격,가격,64,000원/100개,원/100개
도매가격,가격,가격,21,200원/50개,원/50개
도매가격,가격,가격,28,000원/10kg,원/10kg
도매가격,가격,가격,35,000원/50개,원/50개
도매가격,가격,가격,39,100원/100개,원/100개
도매가격,가격,가격,44,000원/10kg,원/10kg
도매가격,가격,가격,50,000원/10kg,원/10kg
도매가격,가격,가격,64,000원/100개,원/100개
도매가격,가격,가격,21,200원/50개,원/50개
도매가격,가격,가격,28,000원/10kg,원/10kg
도매가격,가격,가격,35,000원/50개,원/50개
도매가격,가격,가격,39,100원/100개,원/100개
도매가격,가격,가격,44,000원/10kg,원/10kg
도매가격,가격,가격,50,000원/10kg,원/10kg
도매가격,가격,가격,64,000원/100개,원/100개
