엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,시장,식물기반 식품시장,시장규모,2022년 80억달러
식물기반 우유,품목,생산,Blue Diamond Almond Breeze,기업,설립연도:1910
Califia Farms,기업,생산,Califia Farms,기업,설립연도:2010
Oatly,기업,생산,Oatly,기업,설립연도:1994
Silk,기업,생산,Danone,기업,설립연도:1977
Simply,기업,생산,Coca-Cola,기업,설립연도:2001
소 딜리셔스,기업,생산,Danone,기업,설립연도:1987
블루 다이아몬드,기업,생산,Blue Diamond Growers,기업,설립연도:1910
캘리피아 팜즈,기업,생산,Califia Farms,기업,설립연도:2010
오틀리,기업,생산,Oatly,기업,설립연도:1994
실크,기업,생산,Danone,기업,설립연도:1977
심플리,기업,생산,Coca-Cola,기업,설립연도:2001
소 딜리셔스,기업,생산,Danone,기업,설립연도:1987
한국산,국가,수출,한국산 식물기반 식품,품목,수출연도:2023
UNLIMEAT,품목,생산,지구인 컴퍼니,기업,원산지:한국
UNLIMEAT Jerky,품목,수입,아마존,유통경로,
Moku Plant-Based Mushroom Jerky,품목,수입,Moku,기업,원산지:미국
Urban Accents Meatless Mix,품목,수입,Urban Accents,기업,원산지:미국
Krave Jerky Vegan Korean BBQ,품목,수입,Krave Jerky,기업,원산지:미국
순두부,품목,생산,풀무원,기업,원산지:한국
크리스피 두부너겟,품목,생산,풀무원,기업,원산지:한국
황성주 박사의 국산콩 두유,품목,생산,이롬,기업,원산지:한국
젓갈 없는 김치,품목,생산,Ocean's Halo,기업,원산지:미국
비건 김치,품목,수출,샘표,기업,원산지:한국
식물기반 대체 육류,품목,생산,비욘드 미트,기업,설립연도:2009
임파서블 푸드,품목,생산,Impossible Foods,기업,설립연도:2011
가르딘,품목,생산,Gardein,기업,설립연도:2003
모닝스타 팜즈,품목,생산,MorningStar Farms,기업,설립연도:1975
퀀,품목,생산,Quorn,기업,설립연도:1985
토퍼키,품목,생산,Tofurky,기업,설립연도:1980
오틀리,품목,생산,Oatly,기업,설립연도:1994
초바니,품목,생산,Chobani,기업,설립연도:2005
비욘드 미트,품목,생산,Beyond Meat,기업,설립연도:2009
임파서블 푸드,품목,생산,Impossible Foods,기업,설립연도:2011
굿캐치,품목,생산,Good Catch,기업,
진카,품목,생산,Jinka,기업,
베타피시,품목,생산,BettaF!sh,기업,
쏘피스 키친,품목,생산,Sophie's Kitchen,기업,
한국산 식물기반 식품,국가,수출,한국,국가,
한국산 식물기반 식품,품목,수출,대체 우유,품목,
한국산 식물기반 식품,품목,수출,두부,품목,
한국산 식물기반 식품,품목,수출,대체 육류,품목,
한국산 식물기반 식품,품목,수출,김치,품목,
한국산 식물기반 식품,품목,수출,라면,품목,
한국산 식물기반 식품,품목,수출,선식,품목,
한국산 식물기반 식품,품목,수출,간편식,품목,
한국산 식물기반 식품,품목,수출,유제품,품목,
한국산 식물기반 식품,품목,수출,가공식품,품목,
한국산 식물기반 식품,품목,수출,즉석조리식품,품목,
한국산 식물기반 식품,품목,수출,스낵,품목,
한국산 식물기반 식품,품목,수출,발효식품,품목,
한국산 식물기반 식품,품목,수출,김치,품목,
한국산 식물기반 식품,품목,수출,라면,품목,
한국산 식물기반 식품,품목,수출,두유,품목,
한국산 식물기반 식품,품목,수출,순두부,품목,
한국산 식물기반 식품,품목,수출,비건 김치,품목,
한국산 식물기반 식품,품목,수출,비건 라면,품목,
한국산 식물기반 식품,품목,수출,선식,품목,
한국산 식물기반 식품,품목,수출,간편식,품목,
한국산 식물기반 식품,품목,수출,해초류,품목,
한국산 식물기반 식품,품목,수출,발효식품,품목,
한국산 식물기반 식품,품목,수출,김치,품목
