엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
옥수수,품목,국산사용량,2361187,수치,국산원료:3008;수입산사용량:2358179;비중:0.1;시기:2025년
원유,품목,국산사용량,2308437,수치,국산원료:2308427;수입산사용량:10;비중:100.0;시기:2025년
소맥(밀),품목,국산사용량,2180756,수치,국산원료:7267;수입산사용량:2173490;비중:0.3;시기:2025년
원당,품목,국산사용량,1856326,수치,국산원료:0;수입산사용량:1856326;비중:0.0;시기:2025년
소맥분,품목,국산사용량,1336831,수치,국산원료:3152;수입산사용량:1333679;비중:0.2;시기:2025년
대두,품목,국산사용량,1129490,수치,국산원료:65516;수입산사용량:1063974;비중:5.8;시기:2025년
주정,품목,국산사용량,890467,수치,국산원료:170601;수입산사용량:719866;비중:19.2;시기:2025년
쌀,품목,국산사용량,595769,수치,국산원료:361921;수입산사용량:233848;비중:60.7;시기:2025년
백설탕,품목,국산사용량,515288,수치,국산원료:0;수입산사용량:515288;비중:0.0;시기:2025년
배추,품목,국산사용량,456630,수치,국산원료:456523;수입산사용량:106;비중:100.0;시기:2025년
돼지고기,품목,국산사용량,451508,수치,국산원료:333748;수입산사용량:117760;비중:73.9;시기:2025년
무,품목,국산사용량,341540,수치,국산원료:340352;수입산사용량:1188;비중:99.7;시기:2025년
닭고기,품목,국산사용량,329554,수치,국산원료:252043;수입산사용량:77511;비중:76.5;시기:2025년
팜유류,품목,국산사용량,239755,수치,국산원료:0;수입산사용량:239755;비중:0.0;시기:2025년
김(원초),품목,국산사용량,224815,수치,국산원료:224815;수입산사용량:0;비중:100.0;시기:2025년
과당류,품목,국산사용량,210034,수치,국산원료:52298;수입산사용량:157737;비중:24.9;시기:2025년
대두유,품목,국산사용량,198764,수치,국산원료:1424;수입산사용량:197341;비중:0.7;시기:2025년
어육살,품목,국산사용량,133702,수치,국산원료:20522;수입산사용량:113180;비중:15.3;시기:2025년
타피오카,품목,국산사용량,91673,수치,국산원료:0;수입산사용량:91673;비중:0.0;시기:2025년
커피원두,품목,국산사용량,91455,수치,국산원료:819;수입산사용량:90636;비중:0.9;시기:2025년
커피원두,품목,2018년수입가격,5.07,금액,국산가격:-;수입가격:5.07;시기:2018년
커피원두,품목,2020년수입가격,5.67,금액,국산가격:-;수입가격:5.67;시기:2020년
커피원두,품목,2022년수입가격,6.21,금액,국산가격:-;수입가격:6.21;시기:2022년
돼지고기,품목,2018년수입가격,4.19,금액,국산가격:4.50;수입가격:4.19;시기:2018년
돼지고기,품목,2020년수입가격,4.19,금액,국산가격:4.19;수입가격:4.19;시기:2020년
돼지고기,품목,2022년수입가격,5.17,금액,국산가격:5.04;수입가격:5.17;시기:2022년
닭고기,품목,2018년수입가격,3.00,금액,국산가격:3.00;수입가격:3.00;시기:2018년
닭고기,품목,2020년수입가격,3.19,금액,국산가격:3.19;수입가격:3.19;시기:2020년
닭고기,품목,2022년수입가격,3.85,금액,국산가격:3.85;수입가격:3.85;시기:2022년
어육살,품목,2018년수입가격,2.61,금액,국산가격:1.93;수입가격:2.61;시기:2018년
어육살,품목,2020년수입가격,2.61,금액,국산가격:2.61;수입가격:2.61;시기:2020년
어육살,품목,2022년수입가격,2.81,금액,국산가격:3.84;수입가격:2.81;시기:2022년
대두,품목,2018년수입가격,0.80,금액,국산가격:2.66;수입가격:0.80;시기:2018년
대두,품목,2020년수입가격,1.07,금액,국산가격:2.61;수입가격:1.07;시기:2020년
대두,품목,2022년수입가격,1.04,금액,국산가격:3.10;수입가격:1.04;시기:2022년
소맥분,품목,2018년수입가격,0.83,금액,국산가격:0.92;수입가격:0.83;시기:2018년
소맥분,품목,2020년수입가격,0.91,금액,국산가격:1.50;수입가격:0.91;시기:2020년
소맥분,품목,2022년수입가격,0.96,금액,국산가격:2.54;수입가격:0.96;시기:2022년
옥수수,품목,2018년수입가격,0.32,금액,국산가격:2.18;수입가격:0.32;시기:2018년
옥수수,품목,2020년수입가격,0.37,금액,국산가격:1.70;수입가격:0.37;시기:2020년
옥수수,품목,2022년수입가격,0.53,금액,국산가격:1.97;수입가격:0.53;시기:2022년
쌀,품목,2018년수입가격,0.52,금액,국산가격:1.55;수입가격:0.52;시기:2018년
쌀,품목,2020년수입가격,0.71,금액,국산가격:1.40;수입가격:0.71;시기:2020년
쌀,품목,2022년수입가격,0.74,금액,국산가격:1.76;수입가격:0.74;시기:2022년
배추,품목,2018년수입가격,0.42,금액,국산가격:0.69;수입가격:0.42;시기:2018년
배추,품목,2020년수입가격,1.78,금액,국산가격:2.03;수입가격:1.78;시기:2020년
배추,품목,2022년수입가격,0.85,금액,국산가격:1.25;수입가격:0.85;시기:2022년
무,품목,2018년수입가격,1.89,금액,국산가격:0.56;수입가격:1.89;시기:2018년
무,품목,2020년수입가격,1.01,금액,국산가격:0.99;수입가격:1.01;시기:2020년
무,품목,2022년수입가격,1.36,금액,국산가격:0.75;수입가격:1.36;시기:2022년
이상,엔터티 없음,관계 없음,없음,없음,없음
