엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
중국,국가,시장 현황 및 소비트렌드 분석,저도주,품목,시장 규모:338억위안;성장률:20.4%;시기:2022
한국,국가,수출,저도주,품목,수출액:9689만달러;시기:2022
중국,국가,시장 성장,저도주,품목,2023년시장규모:440억위안;시기:2023
중국,국가,시장 성장,저도주,품목,2025년시장규모:743억위안;시기:2025
중국,국가,시장 성장,저도주,품목,시장규모:2500억위안;시기:2035
중국,국가,시장 성장,저도주,품목,연평균성장률:35%;시기:2022~2035
중국,국가,수입,저도주,품목,수입액:약19억달러;시기:2022
중국,국가,수출,저도주,품목,수출액:9689만달러;시기:2022
중국,국가,수입,저도주,품목,수입품목:과실주;시기:2022
중국,국가,수입,저도주,품목,수입품목:차주;시기:2022
중국,국가,수입,저도주,품목,수입품목:과실주;시기:2022
중국,국가,수입,저도주,품목,수입품목:칵테일;시기:2022
중국,국가,수입,저도주,품목:막걸리;시기:2022
중국,국가,수입,저도주,품목:청주;시기:2022
중국,국가,수입,저도주,품목:과실주(포도주,사과주,매실주,리치주 등);시기:2022
중국,국가,시장 트렌드,저도주,품목,과일향:풍부;목넘김:깔끔;알코올도수:0.5~20%;시기:2022
중국,국가,시장 트렌드,저도주,품목,건강·저칼로리:중시;시기:2022
중국,국가,시장 트렌드,저도주,품목,복합형(차주·과일주·루주) 인기;시기:2022
중국,국가,시장 트렌드,저도주,품목,Z세대·여성 소비자 증가;시기:2022
중국,국가,유통경로,저도주,품목,온라인:57.6%;오프라인:44.7%;옴니채널:적용;시기:2022
중국,국가,유통경로,저도주,품목,온라인:톈마오,타오바오,징동,샤오홍수,더우인;오프라인:마트,편의점,음식점;시기:2022
중국,국가,유통경로,저도주,품목,신유통(新流通):허마셴성,메이르유셴,치셴,위챗미니프로그램;시기:2022
중국,국가,시장 성장,저도주,품목,온라인매출:7억위안(2017)→29억위안(2021);2025년:82억위안;시기:2022
중국,국가,시장 성장,저도주,품목,오프라인시장:125억위안(2017)→231억위안(2021);2025년:661억위안;시기:2022
중국,국가,시장 성장,저도주,품목,수출액:9689만달러;시기:2022
중국,국가,시장 성장,저도주,품목,수입국,일본,한국,스웨덴;시기:2022
중국,국가,시장 성장,저도주,품목,주요 브랜드,초야(CHOYA),닝샤홍,레코더릭,진로,국순당,미쓰베리,리오,스치광녠,뤄인,호로요이;시기:2023
중국,국가,시장 성장,저도주,품목,글로벌 브랜드,일본(초야,호로요이),한국(진로),스웨덴(레코더릭);시기:2023
중국,국가,시장 성장,저도주,품목,로컬 브랜드,리오,메이젠,스치광녠,뤄인,국순당;시기:2023
중국,국가,시장 성장,저도주,품목,수입 브랜드,호로요이,진로,국순당;시기:2023
중국,국가,시장 성장,저도주,품목,신규 브랜드,란저우,뤄인,리오,메이젠,스치광녠,뤄인;시기:2022
중국,국가,시장 성장,저도주,품목,주요 유통 채널,전자상거래,오프라인,옴니채널;시기:2022
중국,국가,시장 성장,저도주,품목,마케팅,소셜미디어,KOL,라이브커머스,크로스오버;시기:2022
중국,국가,시장 성장,저도주,품목,포장,브랜드 이미지,가격,시기:2022
중국,국가,시장 성장,저도주,품목,제품,맛,향,포장,디자인,시기:2022
