엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
HelloFresh,기업,제조·공급,HelloFresh SE,기업,홈페이지:www.hellofresh.com
Home Chef,기업,제조·공급,Kroger.co,기업,홈페이지:www.homechef.com
Blue Apron,기업,제조·공급,Blue Apron Holdings,기업,홈페이지:www.blueapron.com
Yoshikei,기업,제조·공급,https://yoshikei-dvlp.co.jp,웹사이트
Oisix ra daichi Inc,기업,제조·공급,www.oisix.com,웹사이트
Gousto,기업,제조·공급,https://www.gousto.co.uk,웹사이트
Mindful Chef,기업,제조·공급,www.mindfulchef.com,웹사이트
Kroger,기업,유통,Home Chef,기업,
Ralphs,기업,유통,Home Chef,기업,
Amazon,기업,유통,Amazon Fresh,기업,
Muji,기업,유통,냉동 밀키트,제품,
Rakuten SEIYU,기업,유통,냉동 밀키트,제품,
Oisix,기업,제조·공급,대체 수산물,원재료,
Oisix,기업,제조·공급,한국식 밀키트,제품,
Yoshikei,기업,제조·공급,한식 밀키트,제품,
HelloFresh,기업,지속가능성,친환경 포장재,포장재,재활용 가능
Gousto,기업,지속가능성,재활용 포장재,포장재,재활용 가능
Blue Apron,기업,지속가능성,재활용 포장재,포장재,재활용 가능
Mindful Chef,기업,지속가능성,지역생산 농산물,원재료,
Oisix,기업,지속가능성,친환경 포장재,포장재,재활용 가능
HelloFresh,기업,규제,식품안전기준,규제,
FDA,기관,규제,온라인 음식 판매 가이드라인,가이드라인,
USDA,기관,규제,육류·가금류 안전 규정,규제,
FSIS,기관,규제,육류·가금류 라벨링 지침,규제,
EU,기관,규제,식품 표시 규정,규제,
Post-2022,사례,식품 안전 사고,리콜 사례,리콜
Aldi,기업,리콜,레디밀 제품,제품,알레르기 성분 미표시
UK Food Standards Agency,기관,경고,리콜 및 공중보건 경고,경고
Japan MHLW,기관,규제,식품 안전 기준,규제
Japan,기업,제조·공급,한식 밀키트,제품
Japan,기업,제조·공급,냉동 밀키트,제품
Japan,기업,제조·공급,한국식 메뉴,제품
Japan,기관,규제,알레르기 유발 성분 표기,규제
