엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
삼양,기업,제품,불닭 철런지,제품,국가:한국;시기:2023년 07월
삼양식품,기업,제품,불닭 철런지,제품,국가:한국;시기:2023년 07월
TikTok,플랫폼,홍보,불닭 철런지,제품,국가:한국;시기:2023년 07월
삼양,기업,제품,불닭 철런지,제품,국가:한국;시기:2023년 07월
유튜브,플랫폼,홍보,월드라마 쇼스,프로그램,국가:한국;시기:2023년 09월
유튜브,플랫폼,홍보,월드드라마 쇼스,프로그램,국가:한국;시기:2023년 09월
McKinsey,기관,전망,메타버스,기술,시기:2022년 07월~2023년 05월
Deloitte,기관,전망,메타버스,기술,시기:2022년 07월~2023년 05월
Gartmore,기관,전망,메타버스,기술,시기:2026년
농심,기업,제품,메타버스 공간,가상공간,국가:한국;시기:2023년 07월
네이버,플랫폼,판매,리그오브레전드 스타크래프트 오버워치,게임,국가:한국;시기:2023년 07월
리그오브레전드,게임,협업,코카콜라 제로 레전드,제품,국가:한국;시기:2023년 07월
리그오브레전드,게임,협업,햇반 럭스,제품,국가:한국;시기:2023년 07월
이마트24,기업,판매,코카콜라 제로 레전드,제품,국가:한국;시기:2023년 07월
삼성전자,기업,제품,스마트 냉장고,가전,국가:한국;시기:2027년 05월
LG전자,기업,제품,스마트 냉장고,가전,국가:한국;시기:2027년 05월
중국 Discovery Tech,기업,기술,어린이 안전 기능,가전,국가:중국;시기:2023년 03월
국내 정지시스템,기업,기술,유통기한 알림,가전,국가:한국;시기:2023년 03월
Green Group,기업,기술,유통기한 정보 수집,기술,국가:중국;시기:미상
건국대학교,기관,기술,이상 식재료 식별,기술,국가:한국;시기:미상
삼성전자,기업,기술,에너지 절약 시스템,가전,국가:한국;시기:2023년 06월
LG전자,기업,기술,에너지 효율 냉장고,가전,국가:한국;시기:2023년 06월
중국 Green Group,기업,기술,유통기한 정보 수집,기술,국가:중국;시기:미상
풀무원,기업,서비스,개인 맞춤형 식단 추천,서비스,국가:한국;시기:2023년 06월
삼성,기업,서비스,인공지능 조리법 제안,서비스,국가:한국;시기:2023년 08월
물무원,기업,서비스,개인 영양 설계,서비스,국가:한국;시기:2023년 06월
