엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
감자,품목,생산량전망,2025년,시기,시기:2025년07월호
감자,품목,생산량,37700,수량,수량:37700
감자,품목,생산량,11900,수량,수량:11900
감자,품목,재배면적,15177,수량,수량:15177
감자,품목,재배면적,3660,수량,수량:3660
감자,품목,단수,2492,수량,수량:2492
감자,품목,단수,3207,수량,수량:3207
감자,품목,단수,3298,수량,수량:3298
가락시장,시장,가격,31628,수량,수량:31628
가락시장,시장,가격,29000,수량,수량:29000
가락시장,시장,반입량,전년대비3.1,속성,속성:전년대비3.1
가락시장,시장,가격,전년대비23.5,속성,속성:전년대비23.5
가락시장,시장,가격,전년대비11.6,속성,속성:전년대비11.6
한국농촌경제연구원,기관,발행,감자관측보,문서
한국농촌경제연구원,기관,지원,농림축산식품부,기관
감자역병,병해충,예측,6월28일~7월5일,시기
감자역병,병해충,살포,살균제,약품
감자,품목,생산량,37700,수량,수량:37700
감자,품목,생산량,11900,수량,수량:11900
감자,품목,재배면적,15177,수량,수량:15177
감자,품목,재배면적,3660,수량,수량:3660
감자,품목,단수,2492,수량,수량:2492
감자,품목,단수,3207,수량,수량:3207
감자,품목,단수,3298,수량,수량:3298
