엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
일본,국가,국가,SDGs 추진,정책,시기:2016년 5월;시기:2017년 12월;시기:2018년;시기:2019년~2022년;시기:2023년
내각부,정부기관,설치,SDGs 추진본부,기관,시기:2016년 5월
내각부,정부기관,발표,SDGs 실행계획,계획,시기:2017년 12월
내각부,정부기관,시행,2030 어젠다 및 SDGs,정책,시기:2023년
농림수산성,정부기관,수립,녹색 식량 시스템 전략,전략,시기:2021년 5월
경제산업성,정부기관,수립,2050년 탄소중립에 따른 녹색성장 전략,전략
내각부,정부기관,발표,소재 혁신,시기:2021년 4월
소비자청,정부기관,제시,식품 손실 절감 추진법,법률
일본냉동식품협회,단체,수립,냉동식품업계 제2차 환경자주행동계획,계획
전국마요네즈・드레싱류협회,단체,수립,드레싱류 산업의 제4차 환경자주행동계획,계획
일본즉석식품공업협회,단체,수립,환경대책 자주행동계획,계획
일본통조림・병조림・레토르트식품협회,단체,수립,통조림 병조림 레토르트 식품업계의 환경자주행동계획,계획
일본햄・소시지공업협동조합,단체,수립,환경자주행동계획,계획
공익사단법인 철도화물협회,단체,수립,에코레일 마크,인증제도
일본유기자원협회,단체,인증,바이오매스 인증,인증제도
FSC 재팬,단체,인증,FSC 인증,인증제도
PEFC 재팬,단체,인증,PEFC 인증,인증제도
MSC 재팬,단체,인증,MSC 인증,인증제도
ASC 재팬,단체,인증,ASC 인증,인증제도
열대우림동맹,단체,인증,열대우림동맹 인증,인증제도
공정무역 재팬,단체,인증,공정무역 인증,인증제도
에코레일 마크,단체,인증,에코레일 마크,인증제도
일본,국가,시행,플라스틱 자원 순환 전략,전략,시기:2019년 5월
일본,국가,시행,플라스틱 자원 순환 촉진법,법률,시기:2019년
일본,국가,시행,자원 유효 이용 촉진법,법률
일본,국가,시행,녹색 식량 시스템법,법률
일본,국가,시행,환경기본법,법률
일본,국가,시행,용기포장재활용법,법률
일본,국가,시행,재생 플라스틱 지침,지침
일본,국가,시행,식품 손실 절감 추진법,법률
일본,국가,시행,통조림 병조림 레토르트 식품업계의 환경자주행동계획,계획
일본,국가,시행,저탄소 사회 실행계획,계획
일본,국가,시행,녹색 식량 시스템법,법률
네슬레 재팬,기업,전환,플라스틱→종이 포장,제품
닛신제분 웰나,기업,전환,밀가루 포장,제품
닛폰햄,기업,전환,포장재 중량 절감,제품
메이지,기업,전환,바이오매스 에코컵,제품
아사히음료,기업,전환,무라벨 상품,제품
아사히맥주,기업,시행,수퍼드라이 에코팩,제품
아사히맥주,기업,시행,무라벨 페트병,제품
코카콜라,기업,시행,페트병 재활용,제품
산토리,기업,시행,100% 재생 알루미늄 캔,제품
세븐일레븐,기업,시행,페트병 회수 및 재활용,프로세스
기린,기업,시행,페트병 재활용,프로세스
이외 다수,기업,시행,친환경 포장 및 재활용,제품/프로세스
한국,국가,목표,수출 확대 전략,전략
한국,국가,목표,친환경 패키지 도입,전략
한국,국가,목표,SDGs 대응 강화,전략
한국,국가,목표,재활용 및 친환경 소재 활용,전략
한국,국가,목표,소용량 상품 개발,전략
한국,국가,목표,시장 확대,전략
한국,국가,목표,경쟁력 강화,전략
한국,국가,목표,친환경 설계 패키지,전략
한국,국가,목표,운송 및 유통 친환경화,전략
한국,국가,목표,소비자 대상 친환경 마케팅,전략
