엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
칠레,국가,FTA 발효 현황,1999.12,시기,개시일
싱가포르,국가,FTA 발효 현황,2004.01,시기,개시일
EFTA,국가,FTA 발효 현황,2005.01,시기,개시일
ASEAN,국가,FTA 발효 현황,2005.02,시기,개시일
인도,국가,FTA 발효 현황,2006.03,시기,개시일
EU,국가,FTA 발효 현황,2007.05,시기,개시일
페루,국가,FTA 발효 현황,2009.03,시기,개시일
미국,국가,FTA 발효 현황,2006.06,시기,개시일
튀르키예,국가,FTA 발효 현황,2010.04,시기,개시일
호주,국가,FTA 발효 현황,2009.05,시기,개시일
캐나다,국가,FTA 발효 현황,2005.07,시기,개시일
중국,국가,FTA 체결 현황,2012.05,시기,개시일
일본,국가,FTA 체결 현황,2018.03,시기,개시일
베트남,국가,FTA 체결 현황,2012.08,시기,개시일
캄보디아,국가,FTA 체결 현황,2020.07,시기,개시일
인도네시아,국가,FTA 체결 현황,2012.03,시기,개시일
UAE,국가,FTA 서명 및 타결,2023.9,시기,서명일
필리핀,국가,FTA 서명 및 타결,2019.06,시기,서명일
에콰도르,국가,FTA 서명 및 타결,2023.10.11,시기,서명일
GCC,국가,FTA 협상 진행,2007~2023.02,시기,협상기간
우즈베키스탄,국가,FTA 협상 진행,2021.01,시기,개시일
과테말라,국가,FTA 협상 진행,2021.10,시기,개시일
MEROSUR,국가,FTA 협상 진행,2018.05,시기,개시일
러시아,국가,FTA 협상 진행,2019.06,시기,개시일
한중일,국가,FTA 협상 진행,2012.11.20,시기,개시일
말레이시아,국가,FTA 협상 진행,2019.06,시기,개시일
한-아세안,국가,FTA 협상 진행,2010.10~2022.07,시기,기간
한-인도,국가,FTA 협상 진행,2016.10~2022.11,시기,기간
한-캄보디아,국가,FTA 협상 진행,2021.02,시기,개시일
한-멕시코,국가,FTA 협상 진행,2005.09,시기,개시일
한-인도네시아,국가,CEPA 발효,2023.1.1,시기,개시일
한-이스라엘,국가,FTA 발효,2022.12.1,시기,개시일
한-베트남,국가,FTA 발효,2022.12.1,시기,개시일
한-캄보디아,국가,FTA 발효,2022.12.1,시기,개시일
한-아세안,국가,FTA 발효,2007.06,시기,개시일
한-중,국가,FTA 양허유형,2018.03~2020.10,시기,기간
한-이스라엘,국가,FTA 양허유형,2022.12,시기,개시일
한-인도네시아,국가,CEPA 양허유형,2020.01,시기,개시일
한-캄보디아,국가,FTA 양허유형,2022.12,시기,개시일
중국,국가,수출품목 RCEP 양허,7499,개수,품목수
일본,국가,수출품목 RCEP 양허,7548,개수,품목수
베트남,국가,수출품목 RCEP 양허,8284,개수,품목수
인도네시아,국가,수출품목 RCEP 양허,없음,개수,품목수
이스라엘,국가,수출품목 RCEP 양허,없음,개수,품목수
캄보디아,국가,수출품목 RCEP 양허,없음,개수,품목수
한국,국가,수출품목 RCEP 양허,없음,개수,품목수
중국,국가,수출품목 양허,41,개수,개수
일본,국가,수출품목 양허,0,개수,개수
베트남,국가,수출품목 양허,326,개수,개수
인도네시아,국가,수출품목 양허,없음,개수,개수
이스라엘,국가,수출품목 양허,없음,개수,개수
캄보디아,국가,수출품목 양허,없음,개수,개수
한국,국가,수출품목 양허,없음,개수,개수
중국,국가,수출품목 양허,7540,개수,개수
일본,국가,수출품목 양허,7548,개수,개수
베트남,국가,수출품목 양허,8824,개수,개수
인도네시아,국가,수출품목 양허,없음,개수,개수
이스라엘,국가,수출품목 양허,없음,개수,개수
캄보디아,국가,수출품목 양허,없음,개수,개수
한국,국가,수출품목 양허,없음,개수,개수
중국,국가,수출품목 양허,41,개수,개수
일본,국가,수출품목 양허,0,개수,개수
베트남,국가,수출품목 양허,326,개수,개수
인도네시아,국가,수출품목 양허,없음,개수,개수
이스라엘,국가,수출품목 양허,없음,개수,개수
캄보디아,국가,수출품목 양허,없음,개수,개수
한국,국가,수출품목 양허,없음,개수,개수
중국,국가,수출품목 양허,7540,개수,개수
일본,국가,수출품목 양허,7548,개수,개수
베트남,국가,수출품목 양허,8824,개수,개수
인도네시아,국가,수출품목 양허,없음,개수,개수
이스라엘,국가,수출품목 양허,없음,개수,개수
캄보디아,국가,수출품목 양허,없음,개수,개수
한국,국가,수출품목 양허,없음,개수,개수
중국,국가,수출품목 양허,41,개수,개수
일본,국가,수출품목 양허,0,개수,개수
베트남,국가,수출품목 양허,326,개수,개수
인도네시아,국가,수출품목 양허,없음,개수,개수
이스라엘,국가,수출품목 양허,없음,개수,개수
캄보디아,국가,수출품목 양허,없음,개수,개수
한국,국가,수출품목 양허,없음,개수,개수
중국,국가,수출품목 양허,7540,개수,개수
일본,국가,수출품목 양허,7548,개수,개수
베트남,국가,수출품목 양허,8824,개수,개수
인도네시아,국가,수출품목 양허,없음,개수,개수
이스라엘,국가,수출품목 양허,없음,개수,개수
캄보디아,국가,수출품목 양허,없음,개수,개수
한국,국가,수출품목 양허,없음,개수,개수
중국,국가,수출품목 양허,41,개수,개수
일본,국가,수출품목 양허,0,개수,개수
베트남,국가,수출품목 양허,326,개수,개수
인도네시아,국가,수출품목 양허,없음,개수,개수
이스라엘,국가,수출품목 양허,없음,개수,개수
캄보디아,국가,수출품목 양허,없음,개수,개수
한국,국가,수출품목 양허,없음,개수,개수
중국,국가,수출품목 양허,7540,개수,개수
일본,국가,수출품목 양허,7548,개수,개수
베트남,국가,수출품목 양허,8824,개수,개수
인도네시아,국가,수출품목 양허,없음,개수,개수
이스라엘,국가,수출품목 양허,없음,개수,개수
캄보디아,국가,수출품목 양허,없음,개수,개수
한국,국가,수출품목 양허,없음,개수,개수
