엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
미국,국가,선호도,영유아식품,품목,속성:기능성 성분추가
중국,국가,선호도,영유아식품,품목,속성:기능성 성분추가
영국,국가,선호도,영유아식품,품목,속성:기능성 성분추가
이탈리아,국가,선호도,영유아식품,품목,속성:기능성 성분추가
프로바이오텍스,성분,포함,영유아식품,품목,
프리바이오텍스,성분,포함,영유아식품,품목,
눈건강,기능성,포함,영유아식품,품목,
뼈건강,기능성,포함,영유아식품,품목,
두뇌발달,기능성,포함,영유아식품,품목,
면역체계,기능성,포함,영유아식품,품목,
소화기계 건강,기능성,포함,영유아식품,품목,
미국,국가,인식,영유아식품,품목,속성:집에서 만든
태국,국가,인식,영유아식품,품목,속성:집에서 만든
영국,국가,인식,영유아식품,품목,속성:집에서 만든
프랑스,국가,인식,영유아식품,품목,속성:집에서 만든
유기농 영유아 식품,품목,선호도,국가별 소비자,국가,속성:더 많은 비용지불 의향
영국,국가,선호도,유기농 영유아 식품,품목,속성:더 많은 비용지불 의향
중국,국가,선호도,유기농 영유아 식품,품목,속성:더 많은 비용지불 의향
한국,국가,수입액,영유아 식품,품목,속성:증가율3.69
프랑스,국가,수입액,영유아 식품,품목,속성:증가율3.69
호주,국가,수입액,영유아 식품,품목,속성:증가율3.69
오스트리아,국가,수입액,영유아 식품,품목,속성:증가율3.69
독일,국가,수입액,영유아 식품,품목,속성:증가율3.69
뉴질랜드,국가,수입액,영유아 식품,품목,속성:증가율3.69
설탕,성분,대체,어린이 건강기능식품,품목,속성:과일 농축액
감미료,성분,대체,어린이 건강기능식품,품목,
비타민D,성분,포함,어린이 건강기능식품,품목,
영양소,포함,어린이 건강기능식품,품목,속성:8가지 배합
종합비타민,품목,포함,어린이 건강기능식품,품목,
멀티비타민,품목,포함,어린이 건강기능식품,품목,
유기농 우유,품목,브랜드,상하목장,기업,
유기농 락토프리 우유,품목,브랜드,상하목장,기업,
영유아식 밀키트,품목,유통,국내외 브랜드,기업,속성:국내산 친환경 농산물 포함
영유아식 밀키트,품목,판매,판투베이비,기업,
영유아식 밀키트,품목,판매,에브리플레이트,기업,
영유아식 밀키트,품목,판매,국내 브랜드,기업,
영유아식,품목,이국적,프랑스식 일본식 인도식 인도네시아식,국가,
이색요리,품목,제공,국내 유아식,품목,
이유식,품목,차별화,맘마밀,기업,
이유식,품목,차별화,본죽,기업,
이유식,품목,차별화,국내 브랜드,기업,
영유아용 조제식품,품목,수출,한국,국가,
영유아용 조제식품,품목,수입,프랑스,국가,
영유아용 조제식품,품목,수입,호주,국가,
영유아용 조제식품,품목,수입,오스트리아,국가,
영유아용 조제식품,품목,수입,독일,국가,
영유아용 조제식품,품목,수입,뉴질랜드,국가
