엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
가공식품,품목,국가:한국,한국,국가,시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:877000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:198000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:263000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:417000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:146000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1328000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1126000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1064000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1090000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1040000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:981000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1328000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1126000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:146000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:417000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:198000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:263000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:146000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1126000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:198000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:263000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:146000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1126000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:198000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:263000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:146000원;시기:2025년 1분기
가구,단위,지출액,가구,단위,월평균지출액:1126000원;시기:2025년 1분기
